cell_id,x_m,y_m,z_m,volume_m3,overset_cell_type,zone_id,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa,rho_kg_per_m3,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_kg_per_m_s
128,-1.575,0.0,-1.9,0.0003333,0,0,1.01095609668,0.0,-0.00491926922256,299.999989047,100000.016212,1.15862287915,1.27830950549e-11,2.46436967788e-10,5.96772345422e-14,6.91434093052e-14
129,-1.525,-2.6377265035e-18,-1.9,0.0003333,0,0,1.0135581428,0.0,-0.00547270121799,299.999986429,100000.013328,1.15862285585,7.55569545944e-12,1.0584356259e-10,4.85430376971e-14,5.6243072968e-14
130,-1.475,2.6377265035e-18,-1.9,0.0003333,0,0,1.01643854349,0.0,-0.00602539155956,299.999983522,100000.010109,1.15862282978,4.95727376839e-12,5.27538649949e-11,4.19250928731e-14,4.85753697432e-14
131,-1.425,0.0,-1.9,0.0003333,0,0,1.01959695442,0.0,-0.00657584044174,299.999980326,100000.006553,1.15862280092,3.51077809374e-12,2.94541596445e-11,3.76619352751e-14,4.36359769366e-14
132,-1.375,0.0,-1.9,0.0003333,0,0,1.02303221493,0.0,-0.00712215022841,299.999976838,100000.002658,1.15862276927,2.6321124943e-12,1.79496665569e-11,3.47372166753e-14,4.02473301809e-14
133,-1.325,0.0,-1.9,0.0003333,0,0,1.02674213269,0.0,-0.0076619975749,299.999973058,99999.9984233,1.1586227348,2.06071483565e-12,1.17136427614e-11,3.2627690193e-14,3.78031836416e-14
134,-1.275,-2.6377265035e-18,-1.9,0.0003333,0,0,1.03072325684,0.0,-0.00819261098538,299.999968987,99999.9938482,1.15862269751,1.66849334929e-12,8.07089633888e-12,3.10434299458e-14,3.59676225438e-14
135,-1.225,2.6377265035e-18,-1.9,0.0003333,0,0,1.03497064164,0.0,-0.00871075553641,299.999964626,99999.9889342,1.15862265742,1.38729073503e-12,5.80979490225e-12,2.98137551202e-14,3.45428921849e-14
136,-1.175,-2.6377265035e-18,-1.9,0.0003333,0,0,1.0394776024,0.0,-0.00921272677066,299.999959979,99999.9836845,1.15862261454,1.17839450732e-12,4.33445704837e-12,2.88329596865e-14,3.34065191369e-14
137,-1.125,0.0,-1.9,0.0003333,0,0,1.04423546905,0.0,-0.00969435580096,299.999955052,99999.9781044,1.15862256891,1.01858654983e-12,3.33099027683e-12,2.80327057704e-14,3.24793255733e-14
138,-1.075,0.0,-1.9,0.0003333,0,0,1.04923334342,0.0,-0.0101510280211,299.999949852,99999.9722017,1.1586225206,8.93287978778e-13,2.62419292312e-12,2.7367159838e-14,3.17082077133e-14
139,-1.025,-2.6377265035e-18,-1.9,0.0003333,0,0,1.05445786799,0.0,-0.0105777174754,299.99994439,99999.965987,1.15862246969,7.9298005033e-13,2.11133848601e-12,2.68045899769e-14,3.10564002381e-14
140,-0.975,0.0,-1.9,0.0003333,0,0,1.0598930144,0.0,-0.0109690391343,299.99993868,99999.9594744,1.15862241629,7.1123581792e-13,1.72959368064e-12,2.63224105708e-14,3.0497734938e-14
141,-0.925,9.43491185463e-19,-1.9,0.0003333,0,0,1.06551990183,0.0,-0.0113193209485,299.999932738,99999.9526813,1.15862236053,6.43587884039e-13,1.43909307805e-12,2.59041498926e-14,3.0013127296e-14
142,-0.875,0.0,-1.9,0.0003333,0,0,1.07131665587,0.0,-0.0116226968225,299.999926584,99999.9456292,1.15862230258,5.86851096298e-13,1.21372251787e-12,2.55375329814e-14,2.95883552652e-14
143,-0.825,9.43491185463e-19,-1.9,0.0003333,0,0,1.07725831943,0.0,-0.011873221331,299.999920242,99999.9383438,1.15862224266,5.3870322929e-13,1.03588873679e-12,2.52132341097e-14,2.9212613849e-14
144,-0.775,0.0,-1.9,0.0003333,0,0,1.08331682771,0.0,-0.0120650057203,299.999913741,99999.9308553,1.15862218101,4.97417388894e-13,8.93441104268e-13,2.4924043883e-14,2.88775500833e-14
145,-0.725,0.0,-1.9,0.0003333,0,0,1.08946105842,0.0,-0.0121923736239,299.999907111,99999.9231982,1.1586221179,4.61686575847e-13,7.77800475475e-13,2.46643002845e-14,2.85766038321e-14
146,-0.675,9.43491185463e-19,-1.9,0.0003333,0,0,1.09565696803,0.0,-0.0122500334268,299.999900387,99999.9154119,1.15862205365,4.30505866742e-13,6.82788536769e-13,2.44294920297e-14,2.83045482249e-14
147,-0.625,0.0,-1.9,0.0003333,0,0,1.10186782281,0.0,-0.0122332627804,299.999893611,99999.9075399,1.15862198861,4.03091561271e-13,6.03876218231e-13,2.4215976996e-14,2.80571634233e-14
148,-0.575,9.63735264432e-20,-1.9,0.0003333,0,0,1.10805453037,0.0,-0.0121380988087,299.999886823,99999.8996301,1.15862192318,3.78824605774e-13,5.37689777298e-13,2.40207791182e-14,2.78310012982e-14
149,-0.525,0.0,-1.9,0.0003333,0,0,1.11417607424,0.0,-0.0119615263116,299.999880071,99999.8917344,1.15862185777,3.57210299268e-13,4.81679290408e-13,2.38414398127e-14,2.76232132877e-14
150,-0.475,4.52470887443e-18,-1.9,0.0003333,0,0,1.12019004893,0.0,-0.0117016544849,299.999873402,99999.8839077,1.15862179284,3.37849131542e-13,4.33891838087e-13,2.36759079333e-14,2.74314228969e-14
151,-0.425,9.43491185463e-19,-1.9,0.0003333,0,0,1.12605328796,0.0,-0.0113578721188,299.999866867,99999.8762073,1.15862172886,3.20415365728e-13,3.92813575759e-13,2.35224573786e-14,2.72536302351e-14
152,-0.375,0.0,-1.9,0.0003333,0,0,1.131722571,0.0,-0.0109309708162,299.999860516,99999.8686925,1.15862166632,3.04641094906e-13,3.5725798778e-13,2.33796247787e-14,2.7088139819e-14
153,-0.325,9.43491185463e-19,-1.9,0.0003333,0,0,1.13715539102,0.0,-0.010423226048,299.999854401,99999.8614227,1.1586216057,2.90304224311e-13,3.2628564103e-13,2.32461619053e-14,2.69335054332e-14
154,-0.275,-3.58121768897e-18,-1.9,0.0003333,0,0,1.1423107563,0.0,-0.00983842773056,299.999848573,99999.8544572,1.15862154751,2.77219306262e-13,2.99145765839e-13,2.31209989531e-14,2.6788487587e-14
155,-0.225,3.58121768897e-18,-1.9,0.0003333,0,0,1.14714999795,0.0,-0.00918185406256,299.999843078,99999.8478533,1.15862149221,2.65230473606e-13,2.7523318506e-13,2.30032158741e-14,2.66520203017e-14
156,-0.175,0.0,-1.9,0.0003333,0,0,1.15163755069,0.0,-0.00846018565928,299.999837962,99999.8416651,1.15862144027,2.54205934117e-13,2.54056182426e-13,2.28920196671e-14,2.65231847974e-14
157,-0.125,0.0,-1.9,0.0003333,0,0,1.1557416737,0.0,-0.0076813609394,299.999833267,99999.835943,1.1586213921,2.44033638436e-13,2.35212267158e-13,2.27867260781e-14,2.64011882901e-14
158,-0.075,0.0,-1.9,0.0003333,0,0,1.15943507992,0.0,-0.00685437785096,299.999829027,99999.8307315,1.1586213481,2.34617839013e-13,2.18369705999e-13,2.26867445364e-14,2.62853465387e-14
159,-0.025,0.0,-1.9,0.0003333,0,0,1.16269544589,0.0,-0.00598905073436,299.999825274,99999.8260692,1.15862130857,2.25876332317e-13,2.03253314811e-13,2.25915655023e-14,2.61750691849e-14
160,0.025,0.0,-1.9,0.0003333,0,0,1.16550578057,0.0,-0.00509573486278,299.999822031,99999.8219873,1.1586212738,2.1773822984e-13,1.89633429514e-13,2.25007495618e-14,2.60698471188e-14
161,0.075,0.0,-1.9,0.0003333,0,0,1.1678546382,0.0,-0.00418503297619,299.999819314,99999.8185095,1.158621244,2.10142142672e-13,1.77317273618e-13,2.24139178903e-14,2.59692414289e-14
162,0.125,0.0,-1.9,0.0003333,0,0,1.16973617286,0.0,-0.00326750074759,299.999817134,99999.8156513,1.1586212193,2.03034692443e-13,1.66142149578e-13,2.23307437614e-14,2.58728735647e-14
163,0.175,0.0,-1.9,0.0003333,0,0,1.17115002731,0.0,-0.00235336271152,299.999815494,99999.8134201,1.15862119978,1.96369282582e-13,1.55970030533e-13,2.22509449468e-14,2.57804165305e-14
164,0.225,-3.58121768897e-18,-1.9,0.0003333,0,0,1.17210110673,0.0,-0.00145226899327,299.99981439,99999.8118154,1.15862118545,1.90105079022e-13,1.46683236212e-13,2.21742768996e-14,2.5691586988e-14
165,0.275,4.52470887443e-18,-1.9,0.0003333,0,0,1.17259911531,0.0,-0.000573040018003,299.999813812,99999.810829,1.15862117626,1.84206160968e-13,1.38180954872e-13,2.21005266557e-14,2.56061381897e-14
166,0.325,-3.58121768897e-18,-1.9,0.0003333,0,0,1.1726582058,0.0,0.000276354342516,299.999813745,99999.8104457,1.15862117208,1.7864089747e-13,1.30376550137e-13,2.20295085226e-14,2.55238549847e-14
167,0.375,0.0,-1.9,0.0003333,0,0,1.17229656594,0.0,0.00108887815779,299.999814166,99999.8106454,1.15862117276,1.73381243282e-13,1.23195088634e-13,2.19610621412e-14,2.54445515731e-14
168,0.425,9.43491185463e-19,-1.9,0.0003333,0,0,1.17153522026,0.0,0.00185855897039,299.999815052,99999.8114018,1.1586211781,1.6840218034e-13,1.16571448721e-13,2.18950396421e-14,2.53680566247e-14
169,0.475,-3.58121768897e-18,-1.9,0.0003333,0,0,1.17039826115,0.0,0.00258069550082,299.999816374,99999.8126829,1.15862118784,1.63681378002e-13,1.10448879401e-13,2.18313071939e-14,2.52942150731e-14
170,0.525,0.0,-1.9,0.0003333,0,0,1.16891172778,0.0,0.00325177259864,299.9998181,99999.8144532,1.15862120169,1.59198837901e-13,1.04777735569e-13,2.17697422705e-14,2.52228849498e-14
171,0.575,9.43491185463e-19,-1.9,0.0003333,0,0,1.16710303522,0.0,0.00386937283093,299.999820198,99999.8166747,1.15862121933,1.5493659394e-13,9.95144310825e-14,2.17102314634e-14,2.515393485e-14
172,0.625,0.0,-1.9,0.0003333,0,0,1.1650004623,0.0,0.00443209714812,299.999822632,99999.8193077,1.15862124043,1.50878457963e-13,9.46205679083e-14,2.16526687827e-14,2.50872419636e-14
173,0.675,9.43491185463e-19,-1.9,0.0003333,0,0,1.1626326398,0.0,0.00493946321268,299.999825368,99999.8223114,1.15862126467,1.47009803522e-13,9.00622085501e-14,2.15969543846e-14,2.5022690602e-14
174,0.725,0.0,-1.9,0.0003333,0,0,1.1600281003,0.0,0.00539179021593,299.999828371,99999.825645,1.15862129169,1.43317381312e-13,8.58092654805e-14,2.1542993643e-14,2.49601711216e-14
175,0.775,0.0,-1.9,0.0003333,0,0,1.15721489941,0.0,0.00579008077835,299.999831608,99999.8292683,1.15862132117,1.39789161005e-13,8.18349865084e-14,2.14906964997e-14,2.48995791714e-14
176,0.825,9.43491185463e-19,-1.9,0.0003333,0,0,1.15422030189,0.0,0.00613590473468,299.999835045,99999.8331418,1.15862135278,1.36414195105e-13,7.81155191672e-14,2.14399770266e-14,2.48408151861e-14
177,0.875,0.0,-1.9,0.0003333,0,0,1.15107052905,0.0,0.00643128857333,299.999838652,99999.8372278,1.1586213862,1.33182501197e-13,7.4629540446e-14,2.1390753135e-14,2.4783784049e-14
178,0.925,9.43491185463e-19,-1.9,0.0003333,0,0,1.14779056369,0.0,0.0066786133524,299.999842397,99999.8414902,1.15862142112,1.30084959595e-13,7.13579408178e-14,2.13429463728e-14,2.47283948574e-14
179,0.975,0.0,-1.9,0.0003333,0,0,1.14440400656,0.0,0.00688052269766,299.999846253,99999.845895,1.15862145726,1.27113223998e-13,6.82835536102e-14,2.12964817658e-14,2.46745607381e-14
180,1.025,2.6377265035e-18,-1.9,0.0003333,0,0,1.14093297809,0.0,0.00703984197925,299.999850194,99999.8504105,1.15862149436,1.24259643054e-13,6.53909224966e-14,2.12512875981e-14,2.46221985941e-14
181,1.075,-2.6377265035e-18,-1.9,0.0003333,0,0,1.13739805864,0.0,0.00715950848296,299.999854195,99999.8550073,1.15862153217,1.21517191233e-13,6.26661013039e-14,2.1207295032e-14,2.45712286632e-14
182,1.125,0.0,-1.9,0.0003333,0,0,1.13381826137,0.0,0.00724251241811,299.999858236,99999.8596582,1.15862157046,1.1887940757e-13,6.00964816338e-14,2.11644373249e-14,2.45215736112e-14
183,1.175,0.0,-1.9,0.0003333,0,0,1.13021103188,0.0,0.00729184784964,299.999862295,99999.8643386,1.15862160901,1.16340341105e-13,5.76706450571e-14,2.11226482026e-14,2.44731566471e-14
184,1.225,-2.6377265035e-18,-1.9,0.0003333,0,0,1.12659226938,0.0,0.00731047270031,299.999866354,99999.8690262,1.15862164765,1.13894501931e-13,5.53782381352e-14,2.10818585174e-14,2.44258976509e-14
185,1.275,2.6377265035e-18,-1.9,0.0003333,0,0,1.12297636486,0.0,0.00730127673778,299.999870398,99999.8737008,1.1586216862,1.11536816789e-13,5.32098705977e-14,2.10419894349e-14,2.437970528e-14
186,1.325,0.0,-1.9,0.0003333,0,0,1.11937625241,0.0,0.00726705649543,299.999874411,99999.8783446,1.1586217245,1.09262587963e-13,5.11570402994e-14,2.10029387013e-14,2.43344610577e-14
187,1.375,0.0,-1.9,0.0003333,0,0,1.11580347021,0.0,0.00721049624579,299.999878382,99999.8829417,1.15862176243,1.070674538e-13,4.92120942455e-14,2.09645532366e-14,2.42899876196e-14
188,1.425,0.0,-1.9,0.0003333,0,0,1.11226822857,0.0,0.00713415393506,299.999882299,99999.8874783,1.15862179987,1.04947348318e-13,4.73682448839e-14,2.09265750744e-14,2.42459860777e-14
189,1.475,-2.6377265035e-18,-1.9,0.0003333,0,0,1.10877948285,0.0,0.00704045139007,299.999886153,99999.8919424,1.15862183671,1.02898455521e-13,4.56196785756e-14,2.08885358936e-14,2.42019138232e-14
190,1.525,2.6377265035e-18,-1.9,0.0003333,0,0,1.10534500901,0.0,0.00693166794605,299.999889936,99999.8963236,1.15862187286,1.00917150865e-13,4.396182455e-14,2.08495536721e-14,2.41567489239e-14
191,1.575,0.0,-1.9,0.0003333,0,0,1.10197148087,0.0,0.00680993704475,299.999893641,99999.9006132,1.15862190826,9.89999162755e-14,4.23919081358e-14,2.08079453561e-14,2.41085413554e-14
192,1.625,0.0,-1.9,0.0003333,0,0,1.09866454737,0.0,0.00667724512769,299.999897263,99999.904804,1.15862194283,9.71432045137e-14,4.09100094884e-14,2.07604986434e-14,2.40535692723e-14
193,1.675,0.0,-1.9,0.0003333,0,0,1.09542890915,0.0,0.00653543243929,299.999900796,99999.9088901,1.15862197653,9.53432096971e-14,3.95210191298e-14,2.070112323e-14,2.39847763131e-14
194,1.725,-2.6377265035e-18,-1.9,0.0003333,0,0,1.09226839356,0.0,0.0063861954671,299.999904238,99999.9128667,1.15862200931,9.3595467605e-14,3.82381763783e-14,2.06184006334e-14,2.38889327707e-14
195,1.775,2.6377265035e-18,-1.9,0.0003333,0,0,1.08918602757,0.0,0.00623109051215,299.999907586,99999.9167303,1.15862204115,9.18941517113e-14,3.70893773474e-14,2.04912623247e-14,2.37416281804e-14
196,1.825,0.0,-1.9,0.0003333,0,0,1.08618410816,0.0,0.00607153834507,299.999910838,99999.9204782,1.15862207201,9.02308337127e-14,3.6128249636e-14,2.02817548346e-14,2.34988888106e-14
197,1.875,0.0,-1.9,0.0003333,0,0,1.08326426957,0.0,0.0059088295106,299.999913994,99999.9241088,1.1586221019,8.85923221096e-14,3.54531753059e-14,1.99241380275e-14,2.30845466799e-14
198,1.925,0.0,-1.9,0.0003333,0,0,1.08042754766,0.0,0.00574413033974,299.999917052,99999.9276211,1.15862213078,8.69569688951e-14,3.52388281534e-14,1.93121149371e-14,2.23754437583e-14
199,1.975,-2.6377265035e-18,-1.9,0.0003333,0,0,1.0776744406,0.0,0.0055784892614,299.999920013,99999.931015,1.15862215867,8.52885722132e-14,3.57855241337e-14,1.82943429044e-14,2.11962310673e-14
200,2.025,0.0,-1.9,0.0003333,0,0,1.07500496628,0.0,0.00541284350409,299.999922878,99999.9342908,1.15862218556,8.35268317058e-14,3.75895835685e-14,1.67042511708e-14,1.93539159996e-14
201,2.075,0.0,-1.9,0.0003333,0,0,1.07241871597,0.0,0.00524802589355,299.999925648,99999.9374496,1.15862221146,8.15735284833e-14,4.14291322428e-14,1.44555682682e-14,1.67485424749e-14
202,2.125,0.0,-1.9,0.0003333,0,0,1.06991490443,0.0,0.00508477180316,299.999928323,99999.9404927,1.15862223639,7.92746572477e-14,4.84403496379e-14,1.16762661621e-14,1.35283816134e-14
203,2.175,0.0,-1.9,0.0003333,0,0,1.06749241652,0.0,0.00492372604233,299.999930907,99999.9434221,1.15862226035,7.64009882236e-14,6.01314158656e-14,8.73653118885e-15,1.01223395137e-14
204,2.225,0.0,-1.9,0.0003333,0,0,1.0651498502,0.0,0.00476544969094,299.999933401,99999.9462399,1.15862228337,7.26321623011e-14,7.82713931348e-14,6.06592997815e-15,7.02812164205e-15
205,2.275,0.0,-1.9,0.0003333,0,0,1.062885556,0.0,0.00461042680866,299.999935807,99999.9489486,1.15862230546,6.75477989331e-14,1.04673952804e-13,3.92307208874e-15,4.54535882796e-15
206,2.325,0.0,-1.9,0.0003333,0,0,1.06069767335,0.0,0.0044590709338,299.999938128,99999.951551,1.15862232665,6.06117364008e-14,1.41189463165e-13,2.34182088128e-15,2.71328595806e-15
207,2.375,0.0,-1.9,0.0003333,0,0,1.05858416353,0.0,0.00431173136973,299.999940367,99999.95405,1.15862234696,5.10712025173e-14,1.91026522094e-13,1.22885603955e-15,1.42378006862e-15
208,2.425,0.0,-1.9,0.0003333,0,0,1.05654283944,0.0,0.00416869923898,299.999942526,99999.9564487,1.15862236642,3.74742979298e-14,2.64581251956e-13,4.77694732886e-16,5.5346780184e-16
209,2.475,0.0,-1.9,0.0003333,0,0,1.05457139266,0.0,0.0040302131756,299.999944608,99999.9587505,1.15862238504,1.60902393417e-14,3.92274099204e-13,5.93988291198e-17,6.88208130635e-17
210,2.525,0.0,-1.9,0.0003333,0,0,1.05266741759,0.0,0.0038964648306,299.999946616,99999.9609586,1.15862240287,1e-15,6.26118400896e-13,1.43742780712e-19,1.66543605984e-19
211,2.575,0.0,-1.9,0.0003333,0,0,1.05082843278,0.0,0.00376760394744,299.999948553,99999.9630764,1.15862241993,1e-15,1.03526759831e-12,8.69340450206e-20,1.00723733616e-19
212,2.625,0.0,-1.9,0.0003333,0,0,1.04905190028,0.0,0.00364374316862,299.999950423,99999.9651074,1.15862243624,1e-15,1.72977437888e-12,5.20299069628e-20,6.02830175625e-20
213,2.675,0.0,-1.9,0.0003333,0,0,1.04733524211,0.0,0.00352496253484,299.999952227,99999.9670552,1.15862245184,1e-15,2.8930688375e-12,3.11088346165e-20,3.60433942372e-20
214,2.725,0.0,-1.9,0.0003333,0,0,1.04567585506,0.0,0.00341131359923,299.99995397,99999.9689231,1.15862246675,1e-15,4.82605161646e-12,1.86487852084e-20,2.160690152e-20
215,2.775,9.43491185463e-19,-1.9,0.0003333,0,0,1.04407112328,0.0,0.00330282329654,299.999955653,99999.9707148,1.158622481,1e-15,8.01728938435e-12,1.1225739235e-20,1.30063938435e-20
216,2.825,0.0,-1.9,0.0003333,0,0,1.04251842915,0.0,0.00319949747082,299.999957281,99999.9724336,1.15862249463,1e-15,1.32547937473e-11,6.78999626216e-21,7.8670424078e-21
217,2.875,0.0,-1.9,0.0003333,0,0,1.04101516249,0.0,0.0031013240229,299.999958856,99999.9740831,1.15862250766,1e-15,2.1802502554e-11,4.1279664927e-21,4.7827548893e-21
218,2.925,0.0,-1.9,0.0003333,0,0,1.0395587282,0.0,0.00300827598223,299.99996038,99999.9756666,1.15862252012,1e-15,3.5677394457e-11,2.52260573872e-21,2.92274781826e-21
219,2.975,0.0,-1.9,0.0003333,0,0,1.03814655262,0.0,0.00292031406262,299.999961857,99999.9771876,1.15862253203,1e-15,5.80827542577e-11,1.54951329616e-21,1.79530101862e-21
220,3.025,9.43491185463e-19,-1.9,0.0003333,0,0,1.03677608858,0.0,0.0028373891098,299.99996329,99999.9786493,1.15862254343,1.6575341536e-15,9.40830608706e-11,2.62818566958e-21,3.04507516511e-21
221,3.075,0.0,-1.9,0.0003333,0,0,1.03544481937,0.0,0.00275944429375,299.999964682,99999.9800551,1.15862255435,2.90208062104e-15,1.51651820624e-10,4.99820226803e-21,5.79102987892e-21
222,3.125,0.0,-1.9,0.0003333,0,0,1.03415026171,0.0,0.00268641701061,299.999966034,99999.9814081,1.1586225648,5.05414273559e-15,2.43293881239e-10,9.44944558222e-21,1.09483408764e-20
223,3.175,0.0,-1.9,0.0003333,0,0,1.0328899679,0.0,0.0026182406332,299.99996735,99999.9827115,1.15862257481,8.75457539941e-15,3.8855136913e-10,1.77526929158e-20,2.05686707759e-20
224,3.225,0.0,-1.9,0.0003333,0,0,1.03166152695,0.0,0.0025548460136,299.999968632,99999.9839683,1.15862258442,1.50819072245e-14,6.17867555446e-10,3.31329151645e-20,3.83885437974e-20
225,3.275,9.43491185463e-19,-1.9,0.0003333,0,0,1.0304625654,0.0,0.00249616295261,299.999969883,99999.9851817,1.15862259365,2.58410894327e-14,9.785370007e-10,6.14167591346e-20,7.11588447619e-20
226,3.325,0.0,-1.9,0.0003333,0,0,1.02929074716,0.0,0.00244212131386,299.999971106,99999.9863546,1.15862260251,4.40360970735e-14,1.54386217949e-09,1.13045068667e-19,1.3097657166e-19
227,3.375,0.0,-1.9,0.0003333,0,0,1.02814377301,0.0,0.0023926521863,299.999972302,99999.98749,1.15862261105,7.46393281392e-14,2.42724323176e-09,2.06568765295e-19,2.39335242207e-19
228,3.425,0.0,-1.9,0.0003333,0,0,1.02701937963,0.0,0.00234768879808,299.999973474,99999.9885906,1.15862261927,1.25837778764e-13,3.80386969009e-09,3.74661412427e-19,4.34091187004e-19
229,3.475,0.0,-1.9,0.0003333,0,0,1.02591533746,0.0,0.0023071674497,299.999974625,99999.9896594,1.1586226272,2.11041626405e-13,5.94415310866e-09,6.7435529562e-19,7.81323304279e-19
230,3.525,9.43491185463e-19,-1.9,0.0003333,0,0,1.02482945153,0.0,0.002271028346,299.999975757,99999.990699,1.15862263488,3.52106994525e-13,9.26534364083e-09,1.20428778856e-18,1.39531509073e-18
231,3.575,0.0,-1.9,0.0003333,0,0,1.02375954794,0.0,0.00223921647469,299.999976871,99999.9917122,1.15862264231,5.84485644505e-13,1.44114015865e-08,2.13345745675e-18,2.47187211579e-18
232,3.625,0.0,-1.9,0.0003333,0,0,1.02270351746,0.0,0.00221168264869,299.999977971,99999.9927017,1.15862264952,9.65424456972e-13,2.23769333421e-08,3.74868142602e-18,4.34330720602e-18
233,3.675,0.0,-1.9,0.0003333,0,0,1.02165912147,0.0,0.00218838496599,299.999979059,99999.99367,1.15862265654,1.58698360661e-12,3.47001150216e-08,6.53215492074e-18,7.56830268717e-18
234,3.725,0.0,-1.9,0.0003333,0,0,1.0206247758,0.0,0.00216929060734,299.999980135,99999.9946201,1.15862266338,2.59666499612e-12,5.37640519302e-08,1.12870997888e-17,1.30774896191e-17
235,3.775,9.43491185463e-19,-1.9,0.0003333,0,0,1.01959629826,0.0,0.00215437945773,299.999981205,99999.995553,1.15862267006,4.23007393024e-12,8.32692110332e-08,1.93398889097e-17,2.24076337271e-17
236,3.825,0.0,-1.9,0.0003333,0,0,1.01858029343,0.0,0.00214365060374,299.999982262,99999.9964778,1.15862267669,6.86267274816e-12,1.28976620881e-07,3.28638238729e-17,3.80767715817e-17
237,3.875,0.0,-1.9,0.0003333,0,0,1.01753893029,0.0,0.00213711264412,299.999983344,99999.99737,1.15862268284,1.10920056527e-11,1.99880039361e-07,5.53978930632e-17,6.41852554846e-17
