cell_id,x_m,y_m,z_m,volume_m3,T_K
419,0.00872337,-0.000844858,-0.0119108,4.36752e-09,368.783
420,0.00771099,-0.00065,-0.0099222,2.37696e-09,391.926
421,0.00910047,-0.000843913,-0.010126,3.94697e-09,369.201
422,0.00746025,-0.00324802,-0.0112512,2.33898e-09,352.067
423,0.00866508,-0.00369201,-0.0118836,3.39023e-09,334.478
424,0.00771108,-0.00324676,-0.00992107,2.3651e-09,352.834
425,0.00903635,-0.00368778,-0.0101172,3.09053e-09,335.034
426,0.00697393,-0.00473132,-0.0125533,2.64672e-09,333.355
427,0.00792077,-0.00518542,-0.0135159,3.61428e-09,318.743
428,0.00687617,-0.00641286,-0.012479,3.29042e-09,319.387
429,0.00772618,-0.00665232,-0.013356,3.3498e-09,307.47
430,0.00617491,-0.00477668,-0.0138179,2.71368e-09,331.773
431,0.00686639,-0.00522947,-0.0150655,3.49923e-09,317.002
432,0.00612897,-0.00641036,-0.0137153,3.67392e-09,318.627
433,0.00675628,-0.00663102,-0.0148105,3.43758e-09,306.794
434,0.00748549,-0.00467969,-0.0112676,2.82727e-09,334.76
435,0.00861278,-0.00513966,-0.0118524,3.94385e-09,320.005
436,0.0073548,-0.006415,-0.0112099,3.20047e-09,319.896
437,0.0083958,-0.00665885,-0.0117482,3.37445e-09,307.651
438,0.00772215,-0.00461326,-0.00994472,2.59864e-09,336.303
439,0.00899029,-0.00509168,-0.0101335,3.34971e-09,320.698
440,0.00760258,-0.00634836,-0.00989305,3.35743e-09,320.775
441,0.00872791,-0.00658556,-0.0100484,3.4574e-09,308.479
442,0.000527308,-0.00496188,-0.0196352,1.53152e-09,289.381
443,0.000527309,-0.00496188,-0.0212632,1.53148e-09,284.339
444,0.000549928,-0.0049496,-0.0229243,1.64191e-09,282.388
445,0.000680206,-0.00656226,-0.0194734,4.99314e-09,283.505
446,0.000690187,-0.00651398,-0.0212615,4.26108e-09,279.436
447,0.000694745,-0.00651504,-0.022912,4.37316e-09,278.081
448,0.00162395,-0.00471123,-0.0194526,2.19669e-09,292.934
449,0.00162946,-0.00471535,-0.0211379,2.25767e-09,287.385
450,0.00164265,-0.00471502,-0.0228619,2.24748e-09,285.203
451,0.00192788,-0.00648393,-0.0193029,5.51211e-09,285.226
452,0.0019619,-0.00642299,-0.0211402,4.85361e-09,280.969
453,0.00195738,-0.00643136,-0.0228726,5.00426e-09,279.428
454,0.00278034,-0.0043107,-0.0191865,3.01531e-09,299.46
455,0.00282614,-0.00438039,-0.020992,3.54003e-09,293.477
456,0.00287889,-0.00444195,-0.0228367,4.0742e-09,291.016
457,0.00315304,-0.0063813,-0.0189795,6.28683e-09,287.903
458,0.00321502,-0.00635957,-0.0209544,5.42605e-09,282.956
459,0.00324074,-0.00640474,-0.0228116,5.42371e-09,281.096
460,0.00471403,-0.000643158,-0.0185938,1.23059e-09,356.512
461,0.00482885,-0.000663323,-0.0206396,1.86522e-09,349.172
462,0.00494801,-0.000686523,-0.0227324,2.62736e-09,345.875
463,0.00449684,-0.00189225,-0.0186249,1.74858e-09,334.635
464,0.00460356,-0.00191508,-0.0206581,2.27223e-09,328.174
465,0.00471085,-0.00194452,-0.0227292,2.88406e-09,325.463
466,0.00413524,-0.00304053,-0.018692,2.94419e-09,319.012
467,0.00421231,-0.00304984,-0.0206956,3.29021e-09,312.749
468,0.00429022,-0.00306174,-0.022732,3.74541e-09,310.321
469,0.00391969,-0.00432945,-0.018768,4.19668e-09,306.207
470,0.00403602,-0.0044293,-0.0207464,4.83638e-09,299.299
471,0.00415439,-0.00453162,-0.0227552,5.7272e-09,296.336
472,0.00431745,-0.00637095,-0.0185181,6.51322e-09,289.813
473,0.00447737,-0.00641078,-0.0206628,5.42056e-09,284.019
474,0.00457046,-0.006495,-0.0227021,5.29485e-09,281.756
475,0.00577451,-0.00085901,-0.0180489,6.03597e-09,355.078
476,0.00586865,-0.000881019,-0.0202831,5.26071e-09,345.616
477,0.0059708,-0.00089863,-0.0225504,4.66517e-09,341.605
478,0.00567297,-0.00235291,-0.0180571,5.21248e-09,334.013
479,0.00577609,-0.00239632,-0.0202931,4.53156e-09,325.234
480,0.0058801,-0.00244164,-0.0225607,3.96172e-09,321.496
481,0.00560808,-0.00368428,-0.0180448,5.63085e-09,318.931
482,0.00568097,-0.00371264,-0.0202912,5.14162e-09,310.755
483,0.00575387,-0.0037425,-0.022571,4.79346e-09,307.406
484,0.00555492,-0.00502857,-0.0180343,6.08012e-09,305.117
485,0.00563001,-0.00506469,-0.0202895,5.70558e-09,297.55
486,0.00570767,-0.0051,-0.0225743,5.45212e-09,294.7
487,0.00563542,-0.00657104,-0.0178271,6.98273e-09,288.489
488,0.00577386,-0.00658701,-0.020254,5.15414e-09,283.101
489,0.00584791,-0.00665224,-0.0225519,4.68075e-09,281.029
490,0.000587044,-0.00875,-0.0132286,2.78759e-09,318.658
491,0.000587044,-0.01125,-0.0132286,2.78759e-09,310.62
492,0.000580796,-0.0137153,-0.0131097,2.57087e-09,305.147
493,0.000567949,-0.0162107,-0.0128656,2.15056e-09,300.429
494,0.000582207,-0.00875,-0.0121552,2.90169e-09,320.274
495,0.000582207,-0.01125,-0.0121552,2.90169e-09,311.236
496,0.000576321,-0.0137113,-0.0121112,2.65372e-09,305.292
497,0.000563033,-0.0162039,-0.0120215,2.16501e-09,300.345
498,0.00165744,-0.00875,-0.0132118,2.87698e-09,318.738
499,0.00165744,-0.01125,-0.0132118,2.87698e-09,310.72
500,0.00163611,-0.0137209,-0.0130336,2.68087e-09,305.28
501,0.0015935,-0.016222,-0.0126659,2.32338e-09,300.554
502,0.00157162,-0.00875,-0.0119793,3.41632e-09,320.826
503,0.00157162,-0.01125,-0.0119793,3.41632e-09,311.555
504,0.00155221,-0.0136935,-0.0118982,3.00629e-09,305.559
505,0.00150987,-0.0161765,-0.0117316,2.20162e-09,300.59
506,0.00271974,-0.00875,-0.0131952,2.92141e-09,318.667
507,0.00271974,-0.01125,-0.0131952,2.92141e-09,310.809
508,0.0026262,-0.0136738,-0.0129708,2.45524e-09,305.587
509,0.002432,-0.016162,-0.0125,1.65218e-09,300.945
510,0.00258589,-0.00875,-0.0119008,4.34739e-09,321.247
511,0.00258589,-0.01125,-0.0119008,4.34739e-09,311.878
512,0.00249484,-0.0136318,-0.0117969,3.35117e-09,305.983
513,0.00229743,-0.0160855,-0.0115716,1.72092e-09,301.017
514,0.00267443,-0.00875,-0.0108027,3.21646e-09,322.787
515,0.00267443,-0.01125,-0.0108027,3.21646e-09,312.703
516,0.00262768,-0.0137121,-0.0107766,2.95213e-09,306.223
517,0.00253887,-0.0162075,-0.0107193,2.42348e-09,300.988
518,0.00286671,-0.00875,-0.00978442,2.34737e-09,324.106
519,0.00286671,-0.01125,-0.00978442,2.34737e-09,313.57
520,0.00286671,-0.01375,-0.00978442,2.34737e-09,306.698
521,0.00286671,-0.01625,-0.00978442,2.34737e-09,301.245
522,0.00405936,-0.00875,-0.0120434,4.44374e-09,320.154
523,0.00405936,-0.01125,-0.0120434,4.44374e-09,311.685
524,0.00382398,-0.0136604,-0.0119404,3.62621e-09,306.145
525,0.00332469,-0.0161423,-0.0117233,2.25225e-09,301.288
526,0.00564979,-0.00875,-0.0120324,4.40289e-09,317.945
527,0.00564979,-0.01125,-0.0120324,4.40289e-09,311.193
528,0.0052978,-0.0136893,-0.0119686,3.8239e-09,306.312
529,0.00455875,-0.0161773,-0.0118319,2.75844e-09,301.927
530,0.00389094,-0.00875,-0.0131556,3.62057e-09,318.139
531,0.00389094,-0.01125,-0.0131556,3.62057e-09,310.793
532,0.00367683,-0.0136351,-0.0129429,2.82118e-09,305.879
533,0.00321513,-0.0160836,-0.0124848,1.45299e-09,301.43
534,0.0051804,-0.00875,-0.0131479,3.66247e-09,316.763
535,0.0051804,-0.01125,-0.0131479,3.66247e-09,310.558
536,0.00487832,-0.0136832,-0.0129569,3.16401e-09,306.013
537,0.00424934,-0.0161559,-0.0125583,2.1806e-09,301.923
538,0.00416786,-0.00875,-0.010931,4.938e-09,321.818
539,0.00416786,-0.01125,-0.010931,4.938e-09,312.534
540,0.00400567,-0.0136935,-0.0109141,4.30785e-09,306.459
541,0.00365977,-0.0161908,-0.0108808,3.19542e-09,301.349
542,0.00593508,-0.00875,-0.0109312,4.87748e-09,318.943
543,0.00593508,-0.01125,-0.0109312,4.87748e-09,311.791
544,0.00562008,-0.0137032,-0.0109333,4.36678e-09,306.647
545,0.00496259,-0.0161967,-0.0109399,3.41362e-09,302.142
546,0.00423164,-0.00875,-0.00981255,5.21368e-09,323.149
547,0.00423164,-0.01125,-0.00981255,5.21368e-09,313.331
548,0.00414393,-0.0137054,-0.00981224,4.70951e-09,306.91
549,0.00396279,-0.0161925,-0.00981008,3.6938e-09,301.685
550,0.0060795,-0.00875,-0.00981607,5.2467e-09,319.787
551,0.0060795,-0.01125,-0.00981607,5.2467e-09,312.36
552,0.00580348,-0.0137007,-0.00982175,4.69315e-09,307.053
553,0.00523215,-0.0161826,-0.00983446,3.55976e-09,302.518
554,0.000582451,-0.00875,-0.014375,3.33431e-09,316.021
555,0.000582451,-0.01125,-0.014375,3.33431e-09,309.689
556,0.000578682,-0.0137017,-0.0141657,2.98533e-09,305.013
557,0.000571103,-0.0161897,-0.0137321,2.30297e-09,300.732
558,0.000560637,-0.00875,-0.0156005,3.13402e-09,312.84
559,0.000560637,-0.01125,-0.0156005,3.13402e-09,308.631
560,0.000560361,-0.0137063,-0.0152791,2.83495e-09,304.862
561,0.000566283,-0.0161999,-0.0146145,2.26579e-09,301.209
562,0.00164943,-0.00875,-0.014375,3.33434e-09,316.008
563,0.00164944,-0.01125,-0.014375,3.33434e-09,309.734
564,0.00163333,-0.0137003,-0.0141163,2.97329e-09,305.124
565,0.00159908,-0.0161892,-0.0135802,2.27641e-09,300.865
566,0.00160527,-0.00875,-0.0155308,2.84794e-09,313.065
567,0.00160527,-0.01125,-0.0155308,2.84794e-09,308.746
568,0.00159609,-0.0137131,-0.0151777,2.61038e-09,304.949
569,0.00158374,-0.0162037,-0.0144489,2.13302e-09,301.302
570,0.00267775,-0.00875,-0.0142849,2.7855e-09,316.102
571,0.00267775,-0.01125,-0.0142849,2.7855e-09,309.853
572,0.00262469,-0.0136827,-0.0139833,2.38555e-09,305.345
573,0.00251386,-0.0161732,-0.0133455,1.68189e-09,301.158
574,0.00270149,-0.00875,-0.0152581,2.3823e-09,313.745
575,0.00270149,-0.01125,-0.0152581,2.3823e-09,309.051
576,0.00266097,-0.0137158,-0.0148822,2.19992e-09,305.145
577,0.00257915,-0.0162152,-0.0141085,1.86548e-09,301.492
578,0.00379856,-0.00875,-0.0142267,2.59063e-09,315.834
579,0.00379856,-0.01125,-0.0142267,2.59063e-09,309.904
580,0.00365896,-0.0136729,-0.0139064,2.16344e-09,305.582
581,0.00336912,-0.0161656,-0.0132291,1.42605e-09,301.577
582,0.00360537,-0.00875,-0.0149595,1.18128e-09,314.272
583,0.00360537,-0.01125,-0.0149595,1.18128e-09,309.333
584,0.00353438,-0.0137072,-0.0145663,1.06735e-09,305.385
585,0.00338675,-0.0162086,-0.0137516,8.6969e-10,301.77
586,0.00468887,-0.00875,-0.0140953,1.40921e-09,315.486
587,0.00468887,-0.01125,-0.0140953,1.40921e-09,309.963
588,0.00448774,-0.0136721,-0.0137877,1.19702e-09,305.784
589,0.00406523,-0.0161404,-0.0131401,7.7097e-10,302.014
590,0.000606596,-0.00875,-0.0167261,2.77631e-09,310.196
591,0.000606596,-0.01125,-0.0167261,2.77631e-09,307.847
592,0.000604924,-0.0138166,-0.0164206,3.30788e-09,304.606
593,0.000607684,-0.0163048,-0.0158384,4.41553e-09,302.078
594,0.000691331,-0.00875,-0.0177099,3.20807e-09,308.619
595,0.000691331,-0.01125,-0.0177099,3.20807e-09,307.456
596,0.000689884,-0.013817,-0.0176093,3.82445e-09,304.504
597,0.00068696,-0.0163002,-0.0174202,5.04822e-09,302.379
598,0.00175758,-0.00875,-0.016543,3.06175e-09,310.72
599,0.00175758,-0.01125,-0.016543,3.06175e-09,308.046
600,0.00173974,-0.0138078,-0.0162338,3.56782e-09,304.715
601,0.001712,-0.0162862,-0.0156498,4.45071e-09,302.164
602,0.00197657,-0.00875,-0.0175097,3.27284e-09,309.205
603,0.00197657,-0.01125,-0.0175097,3.27284e-09,307.671
604,0.00196568,-0.013814,-0.0174096,3.87195e-09,304.608
605,0.00194498,-0.0162967,-0.0172229,5.0288e-09,302.45
606,0.00292328,-0.00875,-0.0161718,3.14737e-09,311.666
607,0.00292328,-0.01125,-0.0161718,3.14737e-09,308.423
608,0.00288676,-0.0138159,-0.0158459,3.73983e-09,304.902
609,0.00281713,-0.0162996,-0.0152312,4.89862e-09,302.295
610,0.00323519,-0.00875,-0.0171187,3.23372e-09,310.204
611,0.00323519,-0.01125,-0.0171187,3.23372e-09,308.058
612,0.00321361,-0.0138209,-0.0170126,3.89756e-09,304.788
613,0.00317244,-0.0163025,-0.0168142,5.21553e-09,302.571
614,0.00405396,-0.00875,-0.0155871,3.44462e-09,312.8
615,0.00405396,-0.01125,-0.0155871,3.44462e-09,308.916
616,0.0039828,-0.0137942,-0.0152628,3.86538e-09,305.203
617,0.00384607,-0.016276,-0.0146447,4.52095e-09,302.518
618,0.00441217,-0.00875,-0.0165342,3.14579e-09,311.322
619,0.00441217,-0.01125,-0.0165342,3.14579e-09,308.535
620,0.00437474,-0.0138157,-0.0164311,3.75179e-09,305.041
621,0.00430524,-0.016296,-0.0162412,4.88948e-09,302.747
622,0.00515022,-0.00875,-0.0147378,3.91888e-09,313.86
623,0.00515022,-0.01125,-0.0147378,3.91888e-09,309.486
624,0.00499212,-0.0137561,-0.0144914,4.01602e-09,305.571
625,0.0046913,-0.0162259,-0.0140287,3.83527e-09,302.764
626,0.0055573,-0.00875,-0.0157324,3.50992e-09,312.226
627,0.0055573,-0.01125,-0.0157324,3.50992e-09,309.04
628,0.00549029,-0.0138128,-0.015654,4.17901e-09,305.338
629,0.005369,-0.0162923,-0.0155115,5.39191e-09,302.962
630,0.00682321,-0.00875,-0.0124272,3.33458e-09,315.314
631,0.00682321,-0.01125,-0.0124272,3.33458e-09,310.559
632,0.00652752,-0.0137831,-0.0123859,3.68556e-09,306.219
633,0.00596804,-0.0162613,-0.0123084,4.12291e-09,303.185
634,0.0075505,-0.00875,-0.0131828,4.12874e-09,313.494
635,0.0075505,-0.01125,-0.0131828,4.12874e-09,310.108
636,0.00745279,-0.0138061,-0.013172,4.81148e-09,306.083
637,0.00727244,-0.016291,-0.0131511,6.08875e-09,303.522
638,0.00610456,-0.00875,-0.0136516,3.75932e-09,314.626
639,0.00610456,-0.01125,-0.0136516,3.75932e-09,310.035
640,0.00585634,-0.0137741,-0.0135064,4.05258e-09,305.884
641,0.0053825,-0.0162525,-0.0132345,4.34672e-09,302.956
642,0.00666101,-0.00875,-0.0145714,3.99246e-09,312.863
643,0.00666101,-0.01125,-0.0145714,3.99246e-09,309.578
644,0.00656832,-0.0138117,-0.01453,4.74486e-09,305.694
645,0.00640043,-0.0162937,-0.0144503,6.14686e-09,303.222
646,0.00728859,-0.00875,-0.0111785,3.23911e-09,315.932
647,0.00728859,-0.01125,-0.0111785,3.23911e-09,311.064
648,0.00697208,-0.0138159,-0.0111857,3.86951e-09,306.539
649,0.00637608,-0.0162993,-0.011198,5.10308e-09,303.414
650,0.0081781,-0.00875,-0.0116438,4.16979e-09,314.131
651,0.0081781,-0.01125,-0.0116438,4.16979e-09,310.66
652,0.00807436,-0.0138166,-0.0116476,4.98222e-09,306.479
653,0.00787958,-0.0163006,-0.0116534,6.59808e-09,303.836
654,0.00751202,-0.00875,-0.00989507,3.19843e-09,316.597
655,0.00751202,-0.01125,-0.00989507,3.19843e-09,311.58
656,0.00720401,-0.0138215,-0.00990076,3.86138e-09,306.927
657,0.00662485,-0.0163047,-0.00991101,5.21245e-09,303.74
658,0.00848983,-0.00875,-0.0100422,3.93711e-09,314.838
659,0.00848983,-0.01125,-0.0100422,3.93711e-09,311.225
660,0.00838892,-0.0138191,-0.0100445,4.72278e-09,306.905
661,0.00819869,-0.0163023,-0.0100484,6.30243e-09,304.189
662,0.000561326,-0.0185,-0.0127395,1.55759e-09,295.337
663,0.000561326,-0.0205,-0.0127395,1.55759e-09,291.563
664,0.000561326,-0.0225,-0.0127395,1.55759e-09,288.69
665,0.000561326,-0.0245,-0.0127395,1.55759e-09,286.769
666,0.000561326,-0.0265,-0.0127395,1.55759e-09,285.809
667,0.000555287,-0.0185,-0.0119754,1.5394e-09,295.332
668,0.000555287,-0.0205,-0.0119754,1.5394e-09,291.573
669,0.000555287,-0.0225,-0.0119754,1.5394e-09,288.699
670,0.000555287,-0.0245,-0.0119754,1.5394e-09,286.776
671,0.000555287,-0.0265,-0.0119754,1.5394e-09,285.814
672,0.00157239,-0.0185,-0.0124764,1.72963e-09,295.411
673,0.00157239,-0.0205,-0.0124764,1.72963e-09,291.604
674,0.00157239,-0.0225,-0.0124764,1.72963e-09,288.715
675,0.00157239,-0.0245,-0.0124764,1.72963e-09,286.785
676,0.00157239,-0.0265,-0.0124764,1.72963e-09,285.821
677,0.00148568,-0.0185,-0.0116449,1.44559e-09,295.43
678,0.00148568,-0.0205,-0.0116449,1.44559e-09,291.629
679,0.00148568,-0.0225,-0.0116449,1.44559e-09,288.732
680,0.00148568,-0.0245,-0.0116449,1.44559e-09,286.797
681,0.00148568,-0.0265,-0.0116449,1.44559e-09,285.831
682,0.00233113,-0.0185,-0.0122502,1.05224e-09,295.514
683,0.00233113,-0.0205,-0.0122502,1.05224e-09,291.657
684,0.00233113,-0.0225,-0.0122502,1.05224e-09,288.745
685,0.00233113,-0.0245,-0.0122502,1.05224e-09,286.805
686,0.00233113,-0.0265,-0.0122502,1.05224e-09,285.836
687,0.00218363,-0.0185,-0.0114417,8.69526e-10,295.547
688,0.00218363,-0.0205,-0.0114417,8.69526e-10,291.695
689,0.00218363,-0.0225,-0.0114417,8.69526e-10,288.772
690,0.00218363,-0.0245,-0.0114417,8.69526e-10,286.823
691,0.00218363,-0.0265,-0.0114417,8.69526e-10,285.851
692,0.00249864,-0.0185,-0.0106871,1.72732e-09,295.695
693,0.00249864,-0.0205,-0.0106871,1.72732e-09,291.787
694,0.00249864,-0.0225,-0.0106871,1.72732e-09,288.83
695,0.00249864,-0.0245,-0.0106871,1.72732e-09,286.861
696,0.00249864,-0.0265,-0.0106871,1.72732e-09,285.88
697,0.00286671,-0.0185,-0.00978442,1.8779e-09,295.91
698,0.00286671,-0.0205,-0.00978442,1.8779e-09,291.92
699,0.00286671,-0.0225,-0.00978442,1.8779e-09,288.912
700,0.00286671,-0.0245,-0.00978442,1.8779e-09,286.916
701,0.00286671,-0.0265,-0.00978442,1.8779e-09,285.922
702,0.0030546,-0.0185,-0.0116078,1.35669e-09,295.65
703,0.0030546,-0.0205,-0.0116078,1.35669e-09,291.738
704,0.0030546,-0.0225,-0.0116078,1.35669e-09,288.794
705,0.0030546,-0.0245,-0.0116078,1.35669e-09,286.837
706,0.0030546,-0.0265,-0.0116078,1.35669e-09,285.861
707,0.00416379,-0.0185,-0.0117573,1.81758e-09,295.78
708,0.00416379,-0.0205,-0.0117573,1.81758e-09,291.783
709,0.00416379,-0.0225,-0.0117573,1.81758e-09,288.817
710,0.00416379,-0.0245,-0.0117573,1.81758e-09,286.851
711,0.00416379,-0.0265,-0.0117573,1.81758e-09,285.872
712,0.002948,-0.0185,-0.0122202,7.07346e-10,295.599
713,0.002948,-0.0205,-0.0122202,7.07346e-10,291.695
714,0.002948,-0.0225,-0.0122202,7.07346e-10,288.766
715,0.002948,-0.0245,-0.0122202,7.07346e-10,286.818
716,0.002948,-0.0265,-0.0122202,7.07346e-10,285.847
717,0.00390993,-0.0185,-0.0123419,1.35653e-09,295.713
718,0.00390993,-0.0205,-0.0123419,1.35653e-09,291.738
719,0.00390993,-0.0225,-0.0123419,1.35653e-09,288.789
720,0.00390993,-0.0245,-0.0123419,1.35653e-09,286.832
721,0.00390993,-0.0265,-0.0123419,1.35653e-09,285.857
722,0.00347318,-0.0185,-0.010865,2.17051e-09,295.782
723,0.00347318,-0.0205,-0.010865,2.17051e-09,291.821
724,0.00347318,-0.0225,-0.010865,2.17051e-09,288.846
725,0.00347318,-0.0245,-0.010865,2.17051e-09,286.872
726,0.00347318,-0.0265,-0.010865,2.17051e-09,285.888
727,0.00461567,-0.0185,-0.0109452,2.37694e-09,295.905
728,0.00461567,-0.0205,-0.0109452,2.37694e-09,291.858
729,0.00461567,-0.0225,-0.0109452,2.37694e-09,288.864
730,0.00461567,-0.0245,-0.0109452,2.37694e-09,286.882
731,0.00461567,-0.0265,-0.0109452,2.37694e-09,285.896
732,0.00386755,-0.0185,-0.00980774,2.54581e-09,295.987
733,0.00386755,-0.0205,-0.00980774,2.54581e-09,291.945
734,0.00386755,-0.0225,-0.00980774,2.54581e-09,288.923
735,0.00386755,-0.0245,-0.00980774,2.54581e-09,286.923
736,0.00386755,-0.0265,-0.00980774,2.54581e-09,285.927
737,0.00492843,-0.0185,-0.00984209,2.38394e-09,296.085
738,0.00492843,-0.0205,-0.00984209,2.38394e-09,291.966
739,0.00492843,-0.0225,-0.00984209,2.38394e-09,288.93
740,0.00492843,-0.0245,-0.00984209,2.38394e-09,286.926
741,0.00492843,-0.0265,-0.00984209,2.38394e-09,285.93
742,0.000567355,-0.0185,-0.0135035,1.57567e-09,295.362
743,0.000567355,-0.0205,-0.0135035,1.57567e-09,291.557
744,0.000567355,-0.0225,-0.0135035,1.57567e-09,288.683
745,0.000567355,-0.0245,-0.0135035,1.57567e-09,286.764
746,0.000567355,-0.0265,-0.0135035,1.57567e-09,285.805
747,0.000573369,-0.0185,-0.0142675,1.59364e-09,295.393
748,0.000573369,-0.0205,-0.0142675,1.59364e-09,291.555
749,0.000573369,-0.0225,-0.0142675,1.59364e-09,288.679
750,0.000573369,-0.0245,-0.0142675,1.59364e-09,286.761
751,0.000573369,-0.0265,-0.0142675,1.59364e-09,285.802
752,0.00158054,-0.0185,-0.0132981,1.55247e-09,295.419
753,0.00158054,-0.0205,-0.0132981,1.55247e-09,291.587
754,0.00158054,-0.0225,-0.0132981,1.55247e-09,288.7
755,0.00158054,-0.0245,-0.0132981,1.55247e-09,286.775
756,0.00158054,-0.0265,-0.0132981,1.55247e-09,285.813
757,0.00158078,-0.0185,-0.0140676,1.51812e-09,295.436
758,0.00158078,-0.0205,-0.0140676,1.51812e-09,291.578
759,0.00158078,-0.0225,-0.0140676,1.51812e-09,288.692
760,0.00158078,-0.0245,-0.0140676,1.51812e-09,286.769
761,0.00158078,-0.0265,-0.0140676,1.51812e-09,285.809
762,0.00245554,-0.0185,-0.0130037,1.10254e-09,295.512
763,0.00245554,-0.0205,-0.0130037,1.10254e-09,291.635
764,0.00245554,-0.0225,-0.0130037,1.10254e-09,288.728
765,0.00245554,-0.0245,-0.0130037,1.10254e-09,286.792
766,0.00245554,-0.0265,-0.0130037,1.10254e-09,285.827
767,0.00253802,-0.0185,-0.01371,1.37074e-09,295.514
768,0.00253802,-0.0205,-0.01371,1.37074e-09,291.619
769,0.00253802,-0.0225,-0.01371,1.37074e-09,288.716
770,0.00253802,-0.0245,-0.01371,1.37074e-09,286.784
771,0.00253802,-0.0265,-0.01371,1.37074e-09,285.82
772,0.00322083,-0.0185,-0.0128686,8.9267e-10,295.615
773,0.00322083,-0.0205,-0.0128686,8.9267e-10,291.682
774,0.00322083,-0.0225,-0.0128686,8.9267e-10,288.755
775,0.00322083,-0.0245,-0.0128686,8.9267e-10,286.81
776,0.00322083,-0.0265,-0.0128686,8.9267e-10,285.84
777,0.00331027,-0.0185,-0.013331,6.28767e-10,295.6
778,0.00331027,-0.0205,-0.013331,6.28767e-10,291.666
779,0.00331027,-0.0225,-0.013331,6.28767e-10,288.744
780,0.00331027,-0.0245,-0.013331,6.28767e-10,286.802
781,0.00331027,-0.0265,-0.013331,6.28767e-10,285.834
782,0.00383291,-0.0185,-0.0127831,4.45699e-10,295.671
783,0.00383291,-0.0205,-0.0127831,4.45699e-10,291.71
784,0.00383291,-0.0225,-0.0127831,4.45699e-10,288.771
785,0.00383291,-0.0245,-0.0127831,4.45699e-10,286.82
786,0.00383291,-0.0265,-0.0127831,4.45699e-10,285.848
