x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa
-1.125,0.0,-1.833335,0.00033335,1.04441874783,0.0,-0.0162423918189,299.999954777,99999.9790326
-1.075,0.0,-1.833335,0.00033335,1.04947177305,0.0,-0.0170175126828,299.999949511,99999.9730706
-1.025,-8.46990597724e-19,-1.833335,0.00033335,1.0547611026,0.0,-0.0177435131497,299.999943972,99999.9667857
-0.975,0.0,-1.833335,0.00033335,1.06027128987,0.0,-0.0184112313974,299.999938173,99999.960191
-0.925,9.63735264432e-20,-1.833335,0.00033335,1.06598388576,0.0,-0.0190109792729,299.999932131,99999.9533035
-0.875,0.0,-1.833335,0.00033335,1.07187725842,0.0,-0.0195326970138,299.999925865,99999.9461442
-0.825,9.63735264432e-20,-1.833335,0.00033335,1.07792646445,0.0,-0.0199661463372,299.999919399,99999.9387387
-0.775,-8.46990597724e-19,-1.833335,0.00033335,1.08410318573,0.0,-0.0203011417248,299.999912762,99999.931117
-0.725,0.0,-1.833335,0.00033335,1.09037574583,0.0,-0.020527817731,299.999905985,99999.9233144
-0.675,9.63735264432e-20,-1.833335,0.00033335,1.09670921911,0.0,-0.0206369275207,299.999899105,99999.9153709
-0.625,0.0,-1.833335,0.00033335,1.10306564452,0.0,-0.0206201649632,299.999892162,99999.9073314
-0.575,9.63735264432e-20,-1.833335,0.00033335,1.10940435306,0.0,-0.0204704996291,299.999885202,99999.8992454
-0.525,0.0,-1.833335,0.00033335,1.11568241394,0.0,-0.0201825108394,299.999878272,99999.8911668
-0.475,1.79035472189e-18,-1.833335,0.00033335,1.12185519936,0.0,-0.0197527045028,299.999871422,99999.883153
-0.425,1.79035472189e-18,-1.833335,0.00033335,1.12787706137,0.0,-0.0191797943953,299.999864707,99999.8752642
-0.375,0.0,-1.833335,0.00033335,1.1337021071,0.0,-0.018464928754,299.999858179,99999.8675628
-0.325,1.79035472189e-18,-1.833335,0.00033335,1.13928505147,0.0,-0.0176118439056,299.999851894,99999.8601116
-0.275,1.79035472189e-18,-1.833335,0.00033335,1.14458211858,0.0,-0.0166269287953,299.999845904,99999.8529732
-0.225,1.79035472189e-18,-1.833335,0.00033335,1.14955195758,0.0,-0.015519188754,299.999840261,99999.8462083
-0.175,0.0,-1.833335,0.00033335,1.15415653385,0.0,-0.014300102486,299.999835012,99999.8398743
-0.125,0.0,-1.833335,0.00033335,1.15836195509,0.0,-0.0129833736048,299.999830201,99999.8340243
-0.075,0.0,-1.833335,0.00033335,1.16213919286,0.0,-0.0115845852575,299.999825867,99999.8287054
-0.025,0.0,-1.833335,0.00033335,1.16546466475,0.0,-0.0101207738743,299.99982204,99999.823958
0.025,0.0,-1.833335,0.00033335,1.16832065015,0.0,-0.00860994412398,299.999818745,99999.8198147
0.075,0.0,-1.833335,0.00033335,1.17069552039,0.0,-0.00707055067568,299.999815999,99999.8162995
0.125,0.0,-1.833335,0.00033335,1.17258378275,0.0,-0.00552097649715,299.999813812,99999.8134281
0.175,0.0,-1.833335,0.00033335,1.1739859187,0.0,-0.00397902661389,299.999812187,99999.8112069
0.225,0.0,-1.833335,0.00033335,1.1749081262,0.0,-0.00246149385383,299.999811117,99999.8096342
0.275,1.79035472189e-18,-1.833335,0.00033335,1.17536162918,0.0,-0.000983682239231,299.999810591,99999.8086998
0.325,1.79035472189e-18,-1.833335,0.00033335,1.17536257969,0.0,0.000440703145249,299.999810591,99999.8083868
0.375,0.0,-1.833335,0.00033335,1.17493118565,0.0,0.00179977369371,299.999811094,99999.8086733
0.425,1.79035472189e-18,-1.833335,0.00033335,1.17409054561,0.0,0.00308356903406,299.999812073,99999.8095305
0.475,1.79035472189e-18,-1.833335,0.00033335,1.17286692313,0.0,0.00428433877154,299.999813496,99999.8109233
0.525,0.0,-1.833335,0.00033335,1.17128836205,0.0,0.00539639450121,299.999815329,99999.8128135
0.575,9.63735264432e-20,-1.833335,0.00033335,1.16938412525,0.0,0.00641597427976,299.999817538,99999.8151604
0.625,0.0,-1.833335,0.00033335,1.16718416951,0.0,0.00734108929529,299.999820086,99999.8179219
0.675,9.63735264432e-20,-1.833335,0.00033335,1.16471860791,0.0,0.00817133128682,299.999822936,99999.8210551
0.725,-8.46990597724e-19,-1.833335,0.00033335,1.16201725034,0.0,0.00890766062498,299.999826053,99999.8245175
0.775,0.0,-1.833335,0.00033335,1.15910922723,0.0,0.00955219082959,299.9998294,99999.8282671
0.825,9.63735264432e-20,-1.833335,0.00033335,1.15602268489,0.0,0.0101079782498,299.999832945,99999.8322632
0.875,0.0,-1.833335,0.00033335,1.15278454687,0.0,0.0105788237371,299.999836655,99999.8364672
0.925,9.63735264432e-20,-1.833335,0.00033335,1.14942033591,0.0,0.010969091537,299.9998405,99999.840842
0.975,-8.46990597724e-19,-1.833335,0.00033335,1.14595404904,0.0,0.0112835481399,299.99984445,99999.8453532
1.025,0.0,-1.833335,0.00033335,1.14240807798,0.0,0.0115272223221,299.99984848,99999.8499687
1.075,-8.46990597724e-19,-1.833335,0.00033335,1.13880316771,0.0,0.0117052862501,299.999852565,99999.8546586
1.125,0.0,-1.833335,0.00033335,1.13515840619,0.0,0.0118229565533,299.999856682,99999.8593959
1.175,0.0,-1.833335,0.00033335,1.1314912394,0.0,0.0118854137184,299.999860813,99999.8641559
1.225,-8.46990597724e-19,-1.833335,0.00033335,1.12781750597,0.0,0.0118977377269,299.999864938,99999.8689162
1.275,0.0,-1.833335,0.00033335,1.12415148728,0.0,0.0118648579578,299.999869043,99999.873657
1.325,0.0,-1.833335,0.00033335,1.12050596891,0.0,0.0117915151733,299.999873112,99999.8783606
1.375,0.0,-1.833335,0.00033335,1.11689231042,0.0,0.0116822336054,299.999877133,99999.8830114
1.425,0.0,-1.833335,0.00033335,1.11332052081,0.0,0.0115413016555,299.999881096,99999.8875959
1.475,-8.46990597724e-19,-1.833335,0.00033335,1.1097993375,0.0,0.0113727593331,299.99988499,99999.8921022
1.525,0.0,-1.833335,0.00033335,1.10633630731,0.0,0.0111803913694,299.99988881,99999.8965205
1.575,0.0,-1.833335,0.00033335,1.1029378679,0.0,0.0109677248056,299.999892547,99999.9008423
1.625,0.0,-1.833335,0.00033335,1.09960942883,0.0,0.0107380302024,299.999896196,99999.9050607
1.675,0.0,-1.833335,0.00033335,1.09635545119,0.0,0.0104943256876,299.999899755,99999.9091702
1.725,-8.46990597724e-19,-1.833335,0.00033335,1.09317952513,0.0,0.0102393832163,299.999903218,99999.9131662
1.775,0.0,-1.833335,0.00033335,1.09008444498,0.0,0.00997573664803,299.999906584,99999.9170457
1.825,0.0,-1.833335,0.00033335,1.08707228123,0.0,0.00970569098558,299.999909852,99999.9208062
1.875,0.0,-1.833335,0.00033335,1.08414444946,0.0,0.00943133282726,299.99991302,99999.9244463
1.925,0.0,-1.833335,0.00033335,1.08130177561,0.0,0.00915454133688,299.999916089,99999.9279654
1.975,-8.46990597724e-19,-1.833335,0.00033335,1.07854455766,0.0,0.00887699980272,299.999919059,99999.9313637
2.025,0.0,-1.833335,0.00033335,1.07587262369,0.0,0.00860020747616,299.99992193,99999.9346417
2.075,0.0,-1.833335,0.00033335,1.07328538592,0.0,0.0083254915219,299.999924704,99999.9378006
2.125,0.0,-1.833335,0.00033335,1.07078189127,0.0,0.00805401898313,299.999927383,99999.9408422
2.175,-9.63735264432e-20,-1.833335,0.00033335,1.06836086798,0.0,0.0077868085675,299.999929969,99999.9437685
2.225,0.0,-1.833335,0.00033335,1.06602076859,0.0,0.00752474229713,299.999932463,99999.9465819
2.275,0.0,-1.833335,0.00033335,1.06375980943,0.0,0.00726857673699,299.999934869,99999.949285
2.325,0.0,-1.833335,0.00033335,1.06157600661,0.0,0.00701895398163,299.999937189,99999.9518808
2.375,0.0,-1.833335,0.00033335,1.05946720869,0.0,0.00677641207359,299.999939426,99999.9543724
2.425,-9.63735264432e-20,-1.833335,0.00033335,1.05743112611,0.0,0.00654139503151,299.999941582,99999.9567629
2.475,0.0,-1.833335,0.00033335,1.05546535786,0.0,0.00631426237847,299.999943661,99999.9590559
2.525,0.0,-1.833335,0.00033335,1.053567415,0.0,0.00609529807529,299.999945665,99999.9612547
2.575,0.0,-1.833335,0.00033335,1.05173474172,0.0,0.00588471897728,299.999947599,99999.9633628
2.625,0.0,-1.833335,0.00033335,1.04996473391,0.0,0.00568268270278,299.999949464,99999.9653838
2.675,0.0,-1.833335,0.00033335,1.04825475528,0.0,0.00548929491443,299.999951263,99999.9673213
2.725,0.0,-1.833335,0.00033335,1.04660215159,0.0,0.00530461618605,299.999953001,99999.9691788
2.775,0.0,-1.833335,0.00033335,1.04500426271,0.0,0.00512866816966,299.99995468,99999.9709599
2.825,0.0,-1.833335,0.00033335,1.04345843289,0.0,0.00496143939312,299.999956302,99999.9726681
2.875,0.0,-1.833335,0.00033335,1.04196201956,0.0,0.00480289047766,299.999957872,99999.974307
2.925,0.0,-1.833335,0.00033335,1.04051240048,0.0,0.00465295887836,299.999959392,99999.9758799
2.975,0.0,-1.833335,0.00033335,1.03910697957,0.0,0.00451156324536,299.999960864,99999.9773903
3.025,0.0,-1.833335,0.00033335,1.0377431916,0.0,0.00437860730169,299.999962292,99999.9788414
3.075,0.0,-1.833335,0.00033335,1.0364185057,0.0,0.00425398329509,299.999963678,99999.9802367
3.125,0.0,-1.833335,0.00033335,1.03513042803,0.0,0.00413757518645,299.999965025,99999.9815794
3.175,0.0,-1.833335,0.00033335,1.03387650333,0.0,0.0040292613636,299.999966336,99999.9828725
3.225,0.0,-1.833335,0.00033335,1.03265431618,0.0,0.00392891715297,299.999967614,99999.9841193
3.275,0.0,-1.833335,0.00033335,1.03146149117,0.0,0.00383641692596,299.99996886,99999.9853227
3.325,0.0,-1.833335,0.00033335,1.03029569271,0.0,0.00375163602046,299.999970078,99999.9864857
3.375,0.0,-1.833335,0.00033335,1.02915462434,0.0,0.00367445240127,299.99997127,99999.9876113
3.425,0.0,-1.833335,0.00033335,1.02803602766,0.0,0.00360474799697,299.999972438,99999.9887023
3.475,0.0,-1.833335,0.00033335,1.02693768031,0.0,0.00354240993528,299.999973584,99999.9897616
3.525,0.0,-1.833335,0.00033335,1.02585739703,0.0,0.00348733140478,299.999974711,99999.9907918
3.575,0.0,-1.833335,0.00033335,1.02479301679,0.0,0.00343941243302,299.999975822,99999.9917957
3.625,0.0,-1.833335,0.00033335,1.02374244757,0.0,0.00339856026994,299.999976917,99999.992776
3.675,0.0,-1.833335,0.00033335,1.02270347455,0.0,0.00336468968566,299.999978001,99999.9937352
3.725,0.0,-1.833335,0.00033335,1.02167454632,0.0,0.00333772255712,299.999979073,99999.9946762
3.775,0.0,-1.833335,0.00033335,1.02065153649,0.0,0.00331758649839,299.999980139,99999.9955999
3.825,0.0,-1.833335,0.00033335,1.01964109413,0.0,0.00330421757925,299.999981191,99999.9965155
3.875,0.0,-1.833335,0.00033335,1.01860567535,0.0,0.00329752147143,299.999982269,99999.9973984
3.925,0.0,-1.833335,0.00033335,1.01769003341,0.0,0.0032975693122,299.999983224,99999.9983618
3.975,0.0,-1.833335,0.00033335,1.01628826107,0.0,0.00330348550331,299.999984669,99999.9989515
-1.975,0.0,-1.766665,0.00033335,1.00009695618,0.0,-0.00126051461676,299.999999903,100000.030317
-1.925,0.0,-1.766665,0.00033335,1.00046341056,0.0,-0.00252296475294,299.999999536,100000.030093
-1.875,0.0,-1.766665,0.00033335,1.00114081434,0.0,-0.00378859578068,299.999998859,100000.029468
-1.825,0.0,-1.766665,0.00033335,1.00208864081,0.0,-0.0050586760057,299.999997911,100000.028522
-1.775,9.43364124168e-19,-1.766665,0.00033335,1.0033046492,0.0,-0.00633415050319,299.999996692,100000.027268
-1.725,0.0,-1.766665,0.00033335,1.00479506403,0.0,-0.00761564750266,299.999995197,100000.025696
-1.675,0.0,-1.766665,0.00033335,1.0065623378,0.0,-0.0089033789488,299.999993422,100000.023801
-1.625,0.0,-1.766665,0.00033335,1.00860826524,0.0,-0.0101970390493,299.999991362,100000.021578
-1.575,0.0,-1.766665,0.00033335,1.01093508376,0.0,-0.011495713934,299.999989015,100000.019023
-1.525,9.43364124168e-19,-1.766665,0.00033335,1.013544985,0.0,-0.0127977918601,299.999986376,100000.016132
-1.475,0.0,-1.766665,0.00033335,1.01643982913,0.0,-0.0141008725789,299.99998344,100000.012901
-1.425,0.0,-1.766665,0.00033335,1.01962099542,0.0,-0.0154016789465,299.999980205,100000.009323
-1.375,0.0,-1.766665,0.00033335,1.0230891852,0.0,-0.0166959734489,299.999976667,100000.005396
-1.325,0.0,-1.766665,0.00033335,1.02684418604,0.0,-0.01797848237,299.999972822,100000.001115
-1.275,9.43364124168e-19,-1.766665,0.00033335,1.03088461728,0.0,-0.0192428307746,299.999968671,99999.9964787
-1.225,0.0,-1.766665,0.00033335,1.03520765754,0.0,-0.0204814929484,299.999964211,99999.9914853
-1.175,9.43364124168e-19,-1.766665,0.00033335,1.03980875506,0.0,-0.0216857628783,299.999959446,99999.9861355
-1.125,0.0,-1.766665,0.00033335,1.04468132532,0.0,-0.0228457505031,299.999954377,99999.9804322
-1.075,0.0,-1.766665,0.00033335,1.0498164417,0.0,-0.0239504094657,299.999949011,99999.9743806
-1.025,9.43364124168e-19,-1.766665,0.00033335,1.05520252718,0.0,-0.0249876028071,299.999943356,99999.9679891
-0.975,0.0,-1.766665,0.00033335,1.06082505569,0.0,-0.025944212659,299.999937424,99999.9612698
-0.925,9.63735264432e-20,-1.766665,0.00033335,1.06666627529,0.0,-0.0268062996314,299.999931231,99999.9542384
-0.875,0.0,-1.766665,0.00033335,1.07270496636,0.0,-0.027559316726,299.999924796,99999.9469154
-0.825,9.63735264432e-20,-1.766665,0.00033335,1.07891624992,0.0,-0.0281883809391,299.999918143,99999.9393259
-0.775,9.43364124168e-19,-1.766665,0.00033335,1.08527146349,0.0,-0.0286786033172,299.9999113,99999.9315001
-0.725,0.0,-1.766665,0.00033335,1.09173812175,0.0,-0.0290154753448,299.9999043,99999.923474
-0.675,9.63735264432e-20,-1.766665,0.00033335,1.09827997995,0.0,-0.0291853056962,299.999897181,99999.9152887
-0.625,0.0,-1.766665,0.00033335,1.10485721708,0.0,-0.0291756967839,299.999889987,99999.9069911
-0.575,0.0,-1.766665,0.00033335,1.11142675248,0.0,-0.0289760459837,299.999882763,99999.8986333
-0.525,0.0,-1.766665,0.00033335,1.11794270611,0.0,-0.028578051096,299.999875562,99999.8902724
-0.475,0.0,-1.766665,0.00033335,1.1243570059,0.0,-0.0279761953931,299.999868437,99999.8819697
-0.425,0.0,-1.766665,0.00033335,1.1306201385,0.0,-0.0271681839507,299.999861447,99999.8737899
-0.375,0.0,-1.766665,0.00033335,1.1366820296,0.0,-0.0261553008686,299.99985465,99999.8658003
-0.325,0.0,-1.766665,0.00033335,1.14249303038,0.0,-0.0249426577684,299.999848104,99999.858069
-0.275,1.79035472189e-18,-1.766665,0.00033335,1.14800497626,0.0,-0.023539307093,299.99984187,99999.8506641
-0.225,1.79035472189e-18,-1.766665,0.00033335,1.15317227475,0.0,-0.021958199912,299.999836001,99999.8436516
-0.175,0.0,-1.766665,0.00033335,1.15795297285,0.0,-0.0202159775068,299.999830552,99999.8370943
-0.125,0.0,-1.766665,0.00033335,1.16230975088,0.0,-0.0183325972609,299.999825569,99999.8310496
-0.075,-9.43364124168e-19,-1.766665,0.00033335,1.16621079154,0.0,-0.0163308060319,299.999821094,99999.8255687
-0.025,0.0,-1.766665,0.00033335,1.16963047777,0.0,-0.0142354865145,299.99981716,99999.8206951
0.025,0.0,-1.766665,0.00033335,1.17254988529,0.0,-0.0120729124851,299.999813793,99999.8164634
0.075,-9.43364124168e-19,-1.766665,0.00033335,1.17495704444,0.0,-0.00986995549033,299.999811012,99999.8128987
0.125,0.0,-1.766665,0.00033335,1.17684697764,0.0,-0.00765329251671,299.999808825,99999.8100166
0.175,0.0,-1.766665,0.00033335,1.17822147019,0.0,-0.00544864816869,299.999807233,99999.8078223
0.225,0.0,-1.766665,0.00033335,1.17908880187,0.0,-0.00328016532363,299.999806228,99999.8063119
0.275,0.0,-1.766665,0.00033335,1.179462664,0.0,-0.00116971196291,299.999805795,99999.8054721
0.325,1.79035472189e-18,-1.766665,0.00033335,1.17936270936,0.0,0.000863047006069,299.999805914,99999.805283
0.375,0.0,-1.766665,0.00033335,1.17881225403,0.0,0.00280094958686,299.999806556,99999.8057193
0.425,0.0,-1.766665,0.00033335,1.17783797648,0.0,0.00463006478821,299.99980769,99999.8067477
0.475,1.79035472189e-18,-1.766665,0.00033335,1.17646969646,0.0,0.00633961128195,299.999809281,99999.8083283
0.525,0.0,-1.766665,0.00033335,1.17473880528,0.0,0.00792173219675,299.999811292,99999.8104181
0.575,9.63735264432e-20,-1.766665,0.00033335,1.17267768619,0.0,0.00937131970937,299.999813684,99999.8129721
0.625,0.0,-1.766665,0.00033335,1.17031912544,0.0,0.0106857803625,299.999816416,99999.8159441
0.675,9.63735264432e-20,-1.766665,0.00033335,1.16769572159,0.0,0.0118647461014,299.99981945,99999.8192879
0.725,9.43364124168e-19,-1.766665,0.00033335,1.16483940459,0.0,0.0129097660682,299.999822748,99999.8229576
0.775,0.0,-1.766665,0.00033335,1.16178105835,0.0,0.0138239973548,299.999826271,99999.8269089
0.825,9.63735264432e-20,-1.766665,0.00033335,1.1585502295,0.0,0.0146119057477,299.999829984,99999.831099
0.875,0.0,-1.766665,0.00033335,1.15517491347,0.0,0.0152789862658,299.999833855,99999.8354875
0.925,9.63735264432e-20,-1.766665,0.00033335,1.15168140875,0.0,0.015831509345,299.99983785,99999.8400365
0.975,9.43364124168e-19,-1.766665,0.00033335,1.14809422823,0.0,0.0162762964137,299.999841942,99999.8447105
1.025,0.0,-1.766665,0.00033335,1.14443605708,0.0,0.016620525543,299.999846104,99999.8494769
1.075,9.43364124168e-19,-1.766665,0.00033335,1.14072774783,0.0,0.0168715668123,299.999850311,99999.854306
1.125,0.0,-1.766665,0.00033335,1.1369883444,0.0,0.0170368453976,299.999854541,99999.8591704
1.175,0.0,-1.766665,0.00033335,1.13323512783,0.0,0.0171237299467,299.999858775,99999.8640459
1.225,9.43364124168e-19,-1.766665,0.00033335,1.1294836783,0.0,0.0171394434499,299.999862994,99999.8689103
1.275,0.0,-1.766665,0.00033335,1.12574794849,0.0,0.0170909934871,299.999867182,99999.8737442
1.325,0.0,-1.766665,0.00033335,1.12204034468,0.0,0.0169851191878,299.999871327,99999.8785306
1.375,0.0,-1.766665,0.00033335,1.11837181272,0.0,0.0168282521051,299.999875416,99999.8832543
1.425,0.0,-1.766665,0.00033335,1.11475192667,0.0,0.0166264887505,299.999879439,99999.8879024
1.475,9.43364124168e-19,-1.766665,0.00033335,1.11118897837,0.0,0.0163855727335,299.999883387,99999.8924638
1.525,0.0,-1.766665,0.00033335,1.10769006665,0.0,0.0161108846668,299.999887252,99999.8969291
1.575,0.0,-1.766665,0.00033335,1.10426118548,0.0,0.0158074385075,299.99989103,99999.9012906
1.625,0.0,-1.766665,0.00033335,1.10090730989,0.0,0.0154798828384,299.999894715,99999.9055419
1.675,0.0,-1.766665,0.00033335,1.09763247935,0.0,0.0151325063926,299.999898302,99999.909678
1.725,9.43364124168e-19,-1.766665,0.00033335,1.09443987827,0.0,0.0147692467186,299.999901791,99999.9136951
1.775,0.0,-1.766665,0.00033335,1.09133191297,0.0,0.0143937014284,299.999905178,99999.9175904
1.825,0.0,-1.766665,0.00033335,1.08831028521,0.0,0.014009141462,299.999908462,99999.9213622
1.875,0.0,-1.766665,0.00033335,1.08537606195,0.0,0.0136185257653,299.999911644,99999.9250095
1.925,0.0,-1.766665,0.00033335,1.08252974113,0.0,0.013224517068,299.999914723,99999.9285321
1.975,9.43364124168e-19,-1.766665,0.00033335,1.07977131373,0.0,0.0128294984491,299.999917699,99999.9319305
2.025,0.0,-1.766665,0.00033335,1.07710032157,0.0,0.0124355903173,299.999920576,99999.9352058
2.075,0.0,-1.766665,0.00033335,1.07451591131,0.0,0.0120446676137,299.999923353,99999.9383594
2.125,0.0,-1.766665,0.00033335,1.0720168845,0.0,0.0116583770173,299.999926032,99999.9413935
2.175,-9.63735264432e-20,-1.766665,0.00033335,1.0696017436,0.0,0.0112781539932,299.999928617,99999.9443104
2.225,0.0,-1.766665,0.00033335,1.06726873447,0.0,0.0109052394429,299.999931109,99999.9471127
2.275,0.0,-1.766665,0.00033335,1.06501588502,0.0,0.0105406960556,299.999933511,99999.9498034
2.325,0.0,-1.766665,0.00033335,1.06284104034,0.0,0.010185423918,299.999935827,99999.9523856
2.375,0.0,-1.766665,0.00033335,1.06074189465,0.0,0.00984017564892,299.999938058,99999.9548625
2.425,-9.63735264432e-20,-1.766665,0.00033335,1.05871601977,0.0,0.00950557073749,299.999940207,99999.9572377
2.475,0.0,-1.766665,0.00033335,1.05676089081,0.0,0.00918210920323,299.999942279,99999.9595147
2.525,0.0,-1.766665,0.00033335,1.05487390887,0.0,0.00887018438213,299.999944276,99999.961697
2.575,0.0,-1.766665,0.00033335,1.05305242118,0.0,0.008570095022,299.999946202,99999.9637883
2.625,0.0,-1.766665,0.00033335,1.05129373864,0.0,0.00828205651847,299.999948059,99999.9657922
2.675,0.0,-1.766665,0.00033335,1.04959515122,0.0,0.00800621133761,299.99994985,99999.9677125
2.725,0.0,-1.766665,0.00033335,1.04795394112,0.0,0.00774263866959,299.99995158,99999.9695527
2.775,0.0,-1.766665,0.00033335,1.0463673941,0.0,0.00749136329665,299.99995325,99999.9713166
2.825,0.0,-1.766665,0.00033335,1.04483280901,0.0,0.00725236371133,299.999954864,99999.9730076
2.875,0.0,-1.766665,0.00033335,1.04334750563,0.0,0.00702557954654,299.999956425,99999.9746293
2.925,0.0,-1.766665,0.00033335,1.04190883124,0.0,0.00681091828982,299.999957936,99999.9761853
2.975,0.0,-1.766665,0.00033335,1.04051416571,0.0,0.0066082613505,299.9999594,99999.977679
3.025,0.0,-1.766665,0.00033335,1.03916092552,0.0,0.00641746952144,299.99996082,99999.9791136
