cell_id,x_m,y_m,z_m,volume_m3,UMean_x,UMean_y,UMean_z,translationalT,internalT,overallT,p,rhoNMean,rhoMMean,dsmcRhoNMean,momentumMean_x,momentumMean_y,momentumMean_z,linearKEMean,internalEMean,iDofMean
99,0.0475,-0.0175,-0.0375,1.25e-07,1956.708856,-3.233848661,-6.74631217,298.1928142,301.8745228,299.6654976,0.3963517363,9.6272e+19,4.61482064e-06,12.034,0.009029860417,-1.492363155e-05,-3.113302065e-05,9.429060676,0.4012453875,1.92544e+20
100,-0.0475,-0.0125,-0.0375,1.25e-07,1949.367464,-0.0763575155,-2.457283905,298.8465013,301.4781932,299.8991781,0.4161012906,1.00848e+20,4.84153312e-06,12.606,0.009437927139,-3.696874402e-07,-1.189702141e-05,9.823160612,0.4197655476,2.01696e+20
101,-0.0425,-0.0125,-0.0375,1.25e-07,1943.258821,-1.68737431,-2.298102633,301.2420017,298.4408377,300.1215361,0.4183054099,1.00576e+20,4.8301032e-06,12.572,0.009386140651,-8.150192055e-06,-1.110007288e-05,9.747328055,0.4144157065,2.01152e+20
102,-0.0375,-0.0125,-0.0375,1.25e-07,1941.798758,-6.229471391,-1.749865461,298.164187,297.5435399,297.9159282,0.4127142353,1.00256e+20,4.81156896e-06,12.532,0.009343098629,-2.997353118e-05,-8.419598335e-06,9.690380735,0.4118551453,2.00512e+20
103,-0.0325,-0.0125,-0.0375,1.25e-07,1943.388907,-7.761560037,1.091414302,297.8141766,298.4335171,298.0619128,0.4075916782,9.9128e+19,4.75991136e-06,12.391,0.009250358933,-3.694433779e-05,5.195035333e-06,9.600056191,0.4084393143,1.98256e+20
104,-0.0275,-0.0125,-0.0375,1.25e-07,1945.206579,-8.095642527,1.47101636,296.9658998,302.2010983,299.0599792,0.41003877,1.00008e+20,4.80088432e-06,12.501,0.009338711762,-3.886624327e-05,7.062179377e-06,9.698082451,0.417267325,2.00016e+20
105,-0.0225,-0.0125,-0.0375,1.25e-07,1944.555007,-1.881034687,0.7912576973,297.6503101,299.5006835,298.3904594,0.4090112123,9.9528e+19,4.78047088e-06,12.441,0.009295888584,-8.992231545e-06,3.782584381e-06,9.651710117,0.4115538722,1.99056e+20
106,-0.0175,-0.0125,-0.0375,1.25e-07,1944.785606,1.722907944,1.918189048,296.9054254,299.4538682,297.9248025,0.4075285284,9.9416e+19,4.7756336e-06,12.427,0.009287583484,8.227977069e-06,9.160568067e-06,9.642488003,0.4110264878,1.98832e+20
107,-0.0125,-0.0125,-0.0375,1.25e-07,1947.620021,1.50730399,-0.7053068118,298.2156525,300.6026832,299.1704648,0.4114349939,9.9928e+19,4.79986528e-06,12.491,0.00934831372,7.234856088e-06,-3.385377678e-06,9.720640621,0.4147282751,1.99856e+20
108,-0.0075,-0.0125,-0.0375,1.25e-07,1948.623565,-1.526186953,-1.264250464,299.4572012,300.1763675,299.7448677,0.4122879373,9.972e+19,4.79310608e-06,12.465,0.009339959455,-7.315175962e-06,-6.059686584e-06,9.718473862,0.4132780739,1.9944e+20
109,-0.0025,-0.0125,-0.0375,1.25e-07,1951.543964,-6.911497114,-1.944593893,299.4864657,298.3320831,299.0247127,0.4119974394,9.964e+19,4.79118672e-06,12.455,0.009350211524,-3.311427319e-05,-9.316912438e-06,9.741794084,0.4104093787,1.9928e+20
110,0.0025,-0.0125,-0.0375,1.25e-07,1952.075752,-8.777882268,-3.240109372,302.52393,295.8956539,299.8726196,0.4202525707,1.00616e+20,4.83704736e-06,12.577,0.009442282864,-4.245903225e-05,-1.567256248e-05,9.84661631,0.4110448691,2.01232e+20
111,0.0075,-0.0125,-0.0375,1.25e-07,1953.634087,-5.580776594,-5.06023257,300.357937,293.6280277,297.6659733,0.4166465187,1.00472e+20,4.8279152e-06,12.559,0.009431979706,-2.694351614e-05,-2.443037374e-05,9.838425305,0.4073110128,2.00944e+20
112,0.0125,-0.0125,-0.0375,1.25e-07,1951.071505,-3.889418205,-0.9982868892,294.9966247,293.3457437,294.3362723,0.408199413,1.00224e+20,4.81468848e-06,12.528,0.0093938015,-1.872633703e-05,-4.806440385e-06,9.776327152,0.4059150185,2.00448e+20
113,0.0175,-0.0125,-0.0375,1.25e-07,1947.956097,-0.2772544239,-4.239626341,298.0907549,297.2957427,297.77275,0.411888248,1.0008e+20,4.8062448e-06,12.51,0.009362353861,-1.332552633e-06,-2.037668205e-05,9.736602894,0.4107897362,2.0016e+20
114,0.0225,-0.0125,-0.0375,1.25e-07,1944.892948,-2.356431418,-3.761472711,295.6477351,296.9939346,296.1862149,0.4086432138,1.00112e+20,4.80752096e-06,12.514,0.009350113613,-1.132859343e-05,-1.80833589e-05,9.705497193,0.4105039259,2.00224e+20
115,0.0275,-0.0125,-0.0375,1.25e-07,1948.98237,-2.448981028,-5.406265351,294.3244858,295.027051,294.6055119,0.4003774953,9.8528e+19,4.72893968e-06,12.316,0.009216620066,-1.158108356e-05,-2.556590274e-05,9.582164543,0.4013332137,1.97056e+20
116,0.0325,-0.0125,-0.0375,1.25e-07,1950.771339,-2.367745046,-2.211811724,293.3368454,293.5947367,293.4400019,0.4005567648,9.8904e+19,4.7438816e-06,12.363,0.009254228263,-1.123230216e-05,-1.049257294e-05,9.62730168,0.40090892,1.97808e+20
117,0.0375,-0.0125,-0.0375,1.25e-07,1947.295683,1.310053796,-2.506437221,297.1452656,294.7633664,296.1925059,0.4048054429,9.8672e+19,4.73770112e-06,12.334,0.009225704937,6.206643337e-06,-1.187475043e-05,9.589814809,0.4015605461,1.97344e+20
118,0.0425,-0.0125,-0.0375,1.25e-07,1947.55111,2.558006204,0.6101088402,296.4095321,295.897151,296.2045797,0.4113003792,1.00504e+20,4.82267728e-06,12.563,0.009392410488,1.23364384e-05,2.942358042e-06,9.763066978,0.4105893948,2.01008e+20
119,0.0475,-0.0125,-0.0375,1.25e-07,1948.960104,5.847019283,-0.2246697858,299.1467892,298.5285801,298.8995056,0.4132813454,1.00064e+20,4.80460048e-06,12.508,0.00936397465,2.809259166e-05,-1.079448561e-06,9.74501077,0.4124272688,2.00128e+20
120,-0.0475,-0.0075,-0.0375,1.25e-07,1947.38327,-5.535312343,14.50969467,298.5344631,305.3642564,301.2663805,0.3999383533,9.7032e+19,4.66059376e-06,12.129,0.009075962315,-2.579784216e-05,6.762379242e-05,9.437658114,0.4090880382,1.94064e+20
121,-0.0425,-0.0075,-0.0375,1.25e-07,1948.789385,-4.284589602,12.78508248,294.8501667,301.360833,297.4544332,0.3942210004,9.684e+19,4.64668752e-06,12.105,0.009055415313,-1.990914903e-05,5.94082832e-05,9.415302539,0.4029259009,1.9368e+20
122,-0.0375,-0.0075,-0.0375,1.25e-07,1951.29564,-2.848584243,11.61955957,298.6075314,304.8688482,301.1120581,0.4006958767,9.7192e+19,4.66416768e-06,12.149,0.009101170059,-1.328627456e-05,5.419557422e-05,9.480914331,0.409097821,1.94384e+20
123,-0.0325,-0.0075,-0.0375,1.25e-07,1949.294677,-3.638176741,2.973777874,296.5057587,302.435562,298.87768,0.402820745,9.84e+19,4.719916e-06,12.3,0.009200507135,-1.717188861e-05,1.403598177e-05,9.571533016,0.4108767361,1.968e+20
124,-0.0275,-0.0075,-0.0375,1.25e-07,1948.17195,-4.469716675,-0.4859200339,299.2585103,300.9483342,299.9344399,0.4021974335,9.7344e+19,4.6689584e-06,12.168,0.009095933791,-2.086892121e-05,-2.268740424e-06,9.463564875,0.4044685229,1.94688e+20
125,-0.0225,-0.0075,-0.0375,1.25e-07,1953.684104,-5.958413953,-2.641510877,294.3453952,301.9129403,297.3724132,0.3945539522,9.7088e+19,4.6559952e-06,12.136,0.009096343812,-2.774234677e-05,-1.229886196e-05,9.47762098,0.4046978337,1.94176e+20
126,-0.0175,-0.0075,-0.0375,1.25e-07,1955.528823,-3.889935886,-3.392404992,294.5902767,303.1738595,298.0237098,0.4032119524,9.9136e+19,4.75768832e-06,12.392,0.009303796639,-1.850710253e-05,-1.614000561e-05,9.701802545,0.4149604839,1.98272e+20
127,-0.0125,-0.0075,-0.0375,1.25e-07,1952.360403,-10.38761016,-1.253216931,300.7711374,299.8878285,300.4178139,0.4149274632,9.992e+19,4.79414432e-06,12.49,0.009359897538,-4.979970225e-05,-6.008102829e-06,9.759600275,0.4137088983,1.9984e+20
128,-0.0075,-0.0075,-0.0375,1.25e-07,1952.553259,-12.87481843,-3.339364837,301.0737937,299.2726863,300.3533507,0.4168414303,1.0028e+20,4.81279088e-06,12.535,0.009397230516,-6.196380874e-05,-1.607166463e-05,9.7999844,0.4143477686,2.0056e+20
129,-0.0025,-0.0075,-0.0375,1.25e-07,1952.655596,-9.097957715,-2.257589474,299.1556571,302.4948954,300.4913524,0.4115093103,9.9632e+19,4.779852e-06,12.454,0.009333404754,-4.348689138e-05,-1.079094356e-05,9.729936476,0.4161026637,1.99264e+20
130,0.0025,-0.0075,-0.0375,1.25e-07,1950.92321,-6.805255736,6.803188749,297.407311,300.1541441,298.5060442,0.4068048929,9.9072e+19,4.75243504e-06,12.384,0.009271635822,-3.234153581e-05,3.233171259e-05,9.654552124,0.4105621145,1.98144e+20
131,0.0075,-0.0075,-0.0375,1.25e-07,1945.908676,-2.560380482,5.24367702,298.6616957,304.2592619,300.9007222,0.4082897731,9.9016e+19,4.7464416e-06,12.377,0.009236141891,-1.215269643e-05,2.488880675e-05,9.598859792,0.4159420065,1.98032e+20
132,0.0125,-0.0075,-0.0375,1.25e-07,1942.081438,2.930477501,0.1564725127,301.7617706,304.8777217,303.008151,0.4124944448,9.9008e+19,4.74463968e-06,12.376,0.009214476652,1.390405983e-05,7.424056925e-07,9.56639413,0.4167538066,1.98016e+20
133,0.0175,-0.0075,-0.0375,1.25e-07,1943.835623,-2.490461921,1.760179161,302.3824648,306.094127,303.8671297,0.4078655106,9.7696e+19,4.6840024e-06,12.212,0.009104930721,-1.166532962e-05,8.244683413e-06,9.461064387,0.4128719484,1.95392e+20
134,0.0225,-0.0075,-0.0375,1.25e-07,1943.744895,-2.489907613,2.936100364,301.4846149,307.498132,303.8900218,0.4060550625,9.7552e+19,4.6773064e-06,12.194,0.009091490436,-1.164606081e-05,1.373304103e-05,9.444886313,0.4141543782,1.95104e+20
135,0.0275,-0.0075,-0.0375,1.25e-07,1946.840894,-2.435823681,4.619974353,299.743716,306.9481514,302.6254901,0.4042400465,9.768e+19,4.68675376e-06,12.21,0.009124363881,-1.14161058e-05,2.165268217e-05,9.48826636,0.4139560844,1.9536e+20
136,0.0325,-0.0075,-0.0375,1.25e-07,1946.577697,-1.081662589,6.390553473,300.0456386,306.2342469,302.5210819,0.4046140845,9.7672e+19,4.69093632e-06,12.209,0.009131272017,-5.074010325e-06,2.997767939e-05,9.494384883,0.4129594751,1.95344e+20
137,0.0375,-0.0075,-0.0375,1.25e-07,1946.892527,-5.886627553,6.158327876,301.7904355,305.7373689,303.3692088,0.4076669583,9.784e+19,4.70028416e-06,12.23,0.009150948106,-2.766882224e-05,2.894589097e-05,9.519627246,0.4129985864,1.9568e+20
138,0.0425,-0.0075,-0.0375,1.25e-07,1947.677687,-6.51439508,9.25824714,300.5084494,305.4144044,302.4708314,0.4072960777,9.8168e+19,4.71484768e-06,12.271,0.009183003623,-3.071438053e-05,4.365122505e-05,9.554011854,0.4139453958,1.96336e+20
139,0.0475,-0.0075,-0.0375,1.25e-07,1947.28782,-7.259112641,10.63355068,298.0380813,305.182461,300.8958332,0.4036844971,9.8104e+19,4.7117128e-06,12.263,0.009175060947,-3.420285395e-05,5.010223685e-05,9.539159484,0.4133613657,1.96208e+20
140,-0.0475,-0.0025,-0.0375,1.25e-07,1945.020127,-0.4671899481,-9.534848946,296.7748054,305.1436504,300.1223434,0.4101027082,1.00088e+20,4.80386288e-06,12.511,0.009343609989,-2.24431645e-06,-4.580410692e-05,9.702127698,0.4216673219,2.00176e+20
141,-0.0425,-0.0025,-0.0375,1.25e-07,1949.525002,-1.80811375,-6.665876993,296.6192695,301.9771875,298.7624367,0.4114603638,1.00472e+20,4.82410208e-06,12.559,0.009404707616,-8.722525303e-06,-3.215687107e-05,9.784661924,0.418892689,2.00944e+20
142,-0.0375,-0.0025,-0.0375,1.25e-07,1945.537301,-4.879639402,-6.193190359,299.9778399,302.4330259,300.9599143,0.4155559971,1.00336e+20,4.81889024e-06,12.542,0.00937533071,-2.351444669e-05,-2.984430458e-05,9.743511583,0.4189571391,2.00672e+20
143,-0.0325,-0.0025,-0.0375,1.25e-07,1943.912776,-4.28329886,-0.4860403436,301.054256,301.7956012,301.3507941,0.4044778715,9.7312e+19,4.67006544e-06,12.164,0.009078199872,-2.000328597e-05,-2.269840211e-06,9.430374554,0.4054738971,1.94624e+20
144,-0.0275,-0.0025,-0.0375,1.25e-07,1946.686696,-4.499689341,4.806882759,300.4296871,302.9625665,301.4428389,0.4069570454,9.8112e+19,4.7049352e-06,12.264,0.009159034759,-2.117074677e-05,2.261607189e-05,9.525423113,0.4103880416,1.96224e+20
145,-0.0225,-0.0025,-0.0375,1.25e-07,1946.404624,2.886876079,6.563772916,304.8329526,297.5736485,301.929231,0.4107667932,9.76e+19,4.68451664e-06,12.2,0.009117964848,1.352361903e-05,3.074810345e-05,9.489895091,0.4009847765,1.952e+20
146,-0.0175,-0.0025,-0.0375,1.25e-07,1943.952502,1.082328346,1.647560746,305.8178083,293.8397025,301.026566,0.4162148395,9.8576e+19,4.73027136e-06,12.322,0.009195422846,5.119706775e-06,7.793409409e-06,9.562064076,0.3999127627,1.97152e+20
147,-0.0125,-0.0025,-0.0375,1.25e-07,1939.781293,4.786047325,0.5402904255,303.4191734,296.8284581,300.7828873,0.4132184285,9.864e+19,4.73727232e-06,12.33,0.009189272225,2.267280952e-05,2.559502877e-06,9.532471769,0.4042427102,1.9728e+20
148,-0.0075,-0.0025,-0.0375,1.25e-07,1945.991028,6.02766184,-4.298616954,300.1800864,302.7200028,301.1960529,0.399026333,9.628e+19,4.62181264e-06,12.035,0.008994005928,2.785872368e-05,-1.986740217e-05,9.349793581,0.402402618,1.9256e+20
149,-0.0025,-0.0025,-0.0375,1.25e-07,1947.066312,6.2689174,-6.930417373,303.5131149,298.237348,301.4028082,0.4060717371,9.6904e+19,4.6522056e-06,12.113,0.009058152799,2.916429263e-05,-3.224172651e-05,9.427722824,0.3990132618,1.93808e+20
150,0.0025,-0.0025,-0.0375,1.25e-07,1947.6411,0.8968036119,-4.177774383,301.0812027,298.3189649,299.9763076,0.4039154851,9.7168e+19,4.6623632e-06,12.146,0.00908061019,4.181224158e-06,-1.947830154e-05,9.448800599,0.4002098049,1.94336e+20
151,0.0075,-0.0025,-0.0375,1.25e-07,1949.603957,-8.463293263,-2.215832428,300.1420827,299.4084854,299.8486438,0.4066006125,9.812e+19,4.71002064e-06,12.265,0.009182674879,-3.986228595e-05,-1.043661647e-05,9.561370806,0.4056068128,1.9624e+20
152,0.0125,-0.0025,-0.0375,1.25e-07,1947.394253,-9.465864182,-0.894642951,301.2817719,299.5949951,300.6070612,0.4090430261,9.8336e+19,4.72456624e-06,12.292,0.009200593145,-4.472210235e-05,-4.226799883e-06,9.572369205,0.4067529297,1.96672e+20
153,0.0175,-0.0025,-0.0375,1.25e-07,1948.252144,-8.829951255,3.507859294,300.0299656,296.516041,298.6243957,0.4128113989,9.9656e+19,4.78494e-06,12.457,0.009322269612,-4.225078696e-05,1.678489625e-05,9.700498951,0.407976588,1.99312e+20
154,0.0225,-0.0025,-0.0375,1.25e-07,1950.387851,-10.13523142,0.01212304371,298.4212468,300.453195,299.2340261,0.4118175271,9.9952e+19,4.80013392e-06,12.494,0.009362122881,-4.865046812e-05,5.819223334e-08,9.747858197,0.4146215897,1.99904e+20
155,0.0275,-0.0025,-0.0375,1.25e-07,1946.600382,-6.883651398,-5.226826612,300.2998778,304.2295914,301.8717632,0.4181580795,1.00856e+20,4.83989264e-06,12.607,0.009421336862,-3.331613374e-05,-2.529727965e-05,9.797206868,0.4236300814,2.01712e+20
156,0.0325,-0.0025,-0.0375,1.25e-07,1942.554906,-6.613767384,-9.482382106,301.2323617,305.4378723,302.9145659,0.4199888813,1.00984e+20,4.84367328e-06,12.623,0.009409101294,-3.203492836e-05,-4.592956084e-05,9.769154959,0.4258523539,2.01968e+20
157,0.0375,-0.0025,-0.0375,1.25e-07,1944.999497,-8.652246601,-7.383681223,297.0655549,300.2456479,298.3375921,0.4108982225,1.00184e+20,4.80541408e-06,12.523,0.009346527969,-4.157762764e-05,-3.548164571e-05,9.706154296,0.4152968967,2.00368e+20
158,0.0425,-0.0025,-0.0375,1.25e-07,1942.389892,-5.420028901,-10.1971743,295.8350407,305.4523472,299.6819633,0.4050137139,9.916e+19,4.75705664e-06,12.395,0.009240058731,-2.578338447e-05,-4.850853569e-05,9.581736108,0.4181803118,1.9832e+20
159,0.0475,-0.0025,-0.0375,1.25e-07,1942.687502,0.1128737219,-9.696234777,298.0154486,303.1392123,300.0649541,0.4132654312,1.0044e+20,4.81964832e-06,12.555,0.009363070557,5.440116443e-07,-4.673244165e-05,9.714884819,0.4203706818,2.0088e+20
160,-0.0475,0.0025,-0.0375,1.25e-07,1946.298001,-2.54271483,5.170312929,299.2314544,299.9142007,299.504553,0.4111508648,9.952e+19,4.78264096e-06,12.44,0.009308444539,-1.21608921e-05,2.472775039e-05,9.675309182,0.4120889739,1.9904e+20
161,-0.0425,0.0025,-0.0375,1.25e-07,1947.168251,-0.2338399928,-1.541787263,299.7195795,305.9387807,302.20726,0.4108615256,9.9288e+19,4.7688872e-06,12.411,0.009285825746,-1.115156548e-06,-7.352609543e-06,9.656830624,0.4193869296,1.98576e+20
162,-0.0375,0.0025,-0.0375,1.25e-07,1947.072875,4.389791192,-3.206569203,298.2804872,304.688393,300.8436496,0.4100748339,9.9576e+19,4.77979008e-06,12.447,0.009306599611,2.098228039e-05,-1.532672767e-05,9.675496706,0.4188843974,1.99152e+20
163,-0.0325,0.0025,-0.0375,1.25e-07,1949.665658,5.076435811,-0.9152487622,300.4438737,305.7336718,302.5597929,0.415272419,1.00112e+20,4.80577328e-06,12.514,0.009369651125,2.439619958e-05,-4.398478046e-06,9.756816077,0.4225839585,2.00224e+20
164,-0.0275,0.0025,-0.0375,1.25e-07,1950.150891,5.206927767,-8.160290053,301.6568408,305.0936717,303.0315731,0.4211138028,1.01112e+20,4.85063152e-06,12.639,0.009459463382,2.525688795e-05,-3.958256014e-05,9.855588436,0.4259116284,2.02224e+20
165,-0.0225,0.0025,-0.0375,1.25e-07,1946.995109,0.3525213023,-5.218003772,299.7858385,304.2141019,301.5571439,0.4145284449,1.00152e+20,4.80503824e-06,12.519,0.009355385952,1.693878338e-06,-2.507270766e-05,9.729303726,0.4206516199,2.00304e+20
166,-0.0175,0.0025,-0.0375,1.25e-07,1947.866066,0.3137625021,-0.6735562766,300.2728007,301.8045743,300.8855101,0.4133445102,9.9704e+19,4.78616576e-06,12.463,0.009322809872,1.501719345e-06,-3.223751989e-06,9.699810583,0.4154530935,1.99408e+20
167,-0.0125,0.0025,-0.0375,1.25e-07,1950.785447,-2.738154137,-2.734433646,293.976078,303.0786814,297.6171194,0.4022414046,9.9104e+19,4.76080784e-06,12.388,0.009287314649,-1.303582568e-05,-1.301811314e-05,9.66217688,0.4146963091,1.98208e+20
168,-0.0075,0.0025,-0.0375,1.25e-07,1951.658454,-1.282213588,2.92852336,293.7250408,299.1981356,295.9142787,0.4033578289,9.9464e+19,4.77611792e-06,12.433,0.009321350914,-6.124003297e-06,1.39869729e-05,9.701107805,0.4108737547,1.98928e+20
169,-0.0025,0.0025,-0.0375,1.25e-07,1951.263687,-3.012170702,4.421555501,297.4358029,301.965079,299.2475133,0.4056283273,9.8776e+19,4.74317264e-06,12.347,0.009255180535,-1.428724566e-05,2.097220108e-05,9.638159222,0.4118051313,1.97552e+20
170,0.0025,0.0025,-0.0375,1.25e-07,1951.3077,1.138473797,-0.6959783718,297.501135,303.7990061,300.0202834,0.4132094117,1.006e+20,4.83053072e-06,12.575,0.009425851791,5.499432648e-06,-3.361944905e-06,9.816187009,0.4219567383,2.012e+20
171,0.0075,0.0025,-0.0375,1.25e-07,1948.087349,4.66043879,-8.617900883,301.5491632,301.6195132,301.5773032,0.4191316156,1.00672e+20,4.83366688e-06,12.584,0.009416405297,2.252700863e-05,-4.165606207e-05,9.800919426,0.4192293971,2.01344e+20
172,0.0125,0.0025,-0.0375,1.25e-07,1947.8259,1.855079463,-8.344656818,301.1004334,303.4188445,302.0277978,0.4255916854,1.02376e+20,4.91083744e-06,12.797,0.009565456357,9.109993679e-06,-4.097925312e-05,9.954488776,0.4288686535,2.04752e+20
173,0.0175,0.0025,-0.0375,1.25e-07,1953.271795,2.656239136,-3.845377967,301.2386099,309.0990732,304.3827952,0.4268184362,1.02624e+20,4.92088656e-06,12.828,0.009611828926,1.307105146e-05,-1.892266876e-05,10.02753857,0.4379557558,2.05248e+20
174,0.0225,0.0025,-0.0375,1.25e-07,1955.058215,-1.42384441,-5.234813219,298.8625306,305.6928999,301.5946783,0.4268848574,1.03456e+20,4.96121632e-06,12.932,0.009699466722,-7.064000123e-06,-2.597104077e-05,10.12191134,0.4366411197,2.06912e+20
175,0.0275,0.0025,-0.0375,1.25e-07,1956.527747,-7.160469828,-3.125603986,297.0716127,298.6992931,297.7226849,0.4149096844,1.0116e+20,4.85349904e-06,12.645,0.009496005541,-3.475333344e-05,-1.517011595e-05,9.912111821,0.4171830095,2.0232e+20
176,0.0325,0.0025,-0.0375,1.25e-07,1956.211069,-7.014184091,4.868600094,296.875338,296.6525447,296.7862207,0.4086021069,9.9688e+19,4.78197936e-06,12.461,0.009354560957,-3.354168355e-05,2.328154516e-05,9.762825315,0.408295467,1.99376e+20
177,0.0375,0.0025,-0.0375,1.25e-07,1954.538535,-1.48625704,3.589263364,300.9787592,298.6596002,300.0510956,0.4165103913,1.00232e+20,4.81018816e-06,12.529,0.00940169812,-7.149176019e-06,1.726503214e-05,9.812792521,0.413301016,2.00464e+20
178,0.0425,0.0025,-0.0375,1.25e-07,1947.800647,-1.257670914,1.997435198,299.9476842,298.4373127,299.3435356,0.4146197175,1.0012e+20,4.80794592e-06,12.515,0.009364920175,-6.04681374e-06,9.603560411e-06,9.742441758,0.4125319208,2.0024e+20
179,0.0475,0.0025,-0.0375,1.25e-07,1944.516577,-3.108244534,-0.8881254178,303.0531703,299.981864,301.8246478,0.4173057562,9.9736e+19,4.79252608e-06,12.467,0.009319146411,-1.489634299e-05,-4.256364227e-06,9.686601017,0.4130765519,1.99472e+20
180,-0.0475,0.0075,-0.0375,1.25e-07,1946.570483,1.919580888,0.471150447,303.3822404,298.4755531,301.4195654,0.4178929241,9.9768e+19,4.78098592e-06,12.471,0.00930652607,9.177489196e-06,2.252563653e-06,9.684753197,0.4111342229,1.99536e+20
181,-0.0425,0.0075,-0.0375,1.25e-07,1947.496636,2.186391882,-5.136030699,304.9265099,295.9488778,301.335457,0.4200874328,9.9784e+19,4.78172992e-06,12.473,0.009312402934,1.045473548e-05,-2.455911166e-05,9.69814234,0.4077192382,1.99568e+20
182,-0.0375,0.0075,-0.0375,1.25e-07,1950.746199,2.058704815,-5.513514341,300.0427059,295.7161617,298.3120882,0.4136242959,9.9848e+19,4.7880424e-06,12.481,0.009340255511,9.857165942e-06,-2.639894044e-05,9.730753332,0.4076599322,1.99696e+20
183,-0.0325,0.0075,-0.0375,1.25e-07,1949.111977,1.886998864,-7.462328524,300.0487839,297.5956117,299.067515,0.415521711,1.00304e+20,4.81390688e-06,12.538,0.009382843558,9.083836814e-06,-3.592295462e-05,9.767531553,0.4121244424,2.00608e+20
184,-0.0275,0.0075,-0.0375,1.25e-07,1944.47732,-0.154754389,-8.175022521,298.6736448,298.5928228,298.641316,0.4171141983,1.01152e+20,4.85302112e-06,12.644,0.009436589502,-7.510263182e-07,-3.967355695e-05,9.800450654,0.4170013259,2.02304e+20
185,-0.0225,0.0075,-0.0375,1.25e-07,1946.999123,-3.792361042,-5.541085224,296.7098454,298.4552576,297.4080103,0.412503629,1.00696e+20,4.83393552e-06,12.587,0.009411668216,-1.833202875e-05,-2.678524868e-05,9.781119293,0.4149302047,2.01392e+20
186,-0.0175,0.0075,-0.0375,1.25e-07,1949.185509,0.6096117595,-1.37771959,291.2432435,301.1600873,295.209981,0.4046141192,1.00624e+20,4.82476192e-06,12.578,0.00940435602,2.941231603e-06,-6.647169015e-06,9.772343893,0.4183912457,2.01248e+20
